"02-15-26","","","Eagle Sign Company","DIVISION 20","","DATE RANGE:  01/01/11 - 12/31/11","","","","","","","0099","","","","","","","0100","","","","","","","0200","","","","","","","0300","","","","","","","0400","","","","","","","0500","","","","","","","0600","","","","","","","0700","","","","","","","0800","","","","","","","5010","","","","","","","5190","","","","","","","5200","","","","","","","5300","","","","","","","5307","","","","","","","6000","","","","","","","6010","","","","","","","6020","","","","","","","6030","","","","","","","6040","","","","","","","6050","","","","","","","9820","","","","","ADJ" 
"","","","","","","","","","","","","","PERMITTING","","","","","","","ART DEPARTMENT","","","","","","","FABRICATION","","","","","","","ELECTRICAL","","","","","","","PAINT","","","","","","","VINYL & GRAPHICS","","","","","","","INSTALLATION","","","","","","","SERVICE","","","","","","","TRAVEL","","","","","","","VEHICLE MAINTENANCE","","","","","","","SALES","","","","","","","JANITORIAL","","","","","","","OFFICE","","","","","","","Management Labor","","","","","","","VACATION PAY","","","","","","","PERSONAL/SICK PAY","","","","","","","MISC BENEFIT PAY","","","","","","","EMPLOYEE BONUS","","","","","","","HOLIDAY PAY","","","","","","","INDIRECT SHOP LABOR","","","","","","","Service Labor - Overtime","","","","","Adjust/Transfer" 
"WO #","Due Date","Customer #","Customer Name","Job Location","Quote #","Description","Sign Type","Template Code","WO Status","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Act Dollars","","Tot Est Hrs","Tot Act Hrs","Tot Variance","Tot Est Dollars","Tot Act Dollars","Tot Variance" 
"3443.2","05/31/11","18600","CAT SCALE","",""," Refurbish standard pole"," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","1.750","-1.750","0.00","52.38","-52.38","","","","","","","","","0.000","1.000","-1.000","0.00","28.50","-28.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.750","-2.750","0.00","80.88","-80.88"
"3448.1","05/04/11","18600","CAT SCALE","JOPLIN, MO","9088"," (1) 5x20 overhead sign; (2) poles","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","64.61","-64.61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","64.61","-64.61"
"3450.1","04/29/11","18600","CAT SCALE","",""," (1) intercom sign and parts box"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"3462.1","05/06/11","18600","CAT SCALE","",""," (1) standard package"," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","24.24","-24.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","24.24","-24.24"
"3463.1","05/05/11","18600","CAT SCALE","GRANTSVILLE, MD","9132"," (1) intercom sign and parts box","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"3465.1","05/20/11","18600","CAT SCALE","POLK CITY, FL","9141"," (1) High Wind package","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","16.15","-16.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","16.15","-16.15"
"3476.1","05/12/11","18600","CAT SCALE","",""," Fabricate and install full set of retainers and C-covers for 5' x 20' overhead sign."," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","4.000","-4.000","0.00","119.70","-119.70","","","","","","","","","0.000","3.000","-3.000","0.00","85.50","-85.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","7.000","-7.000","0.00","205.20","-205.20"
"3478.1","05/12/11","18600","CAT SCALE","BLOOMSBURG, PA","9163"," (1) intercom sign and parts box","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"3481.1","05/19/11","18600","CAT SCALE","MONTEAGLE, TN","9165"," (1) set of standard poles","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","16.15","-16.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","16.15","-16.15"
"3487.1","06/28/11","18600","CAT SCALE","MERIDIAN, MS","9175"," (4) standard packages; (1) Canadian package, Headingley, MB; CAT #1546, standard graphics, plus lead in pole and lead in sign","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","62.24","-62.24","","","","","","","","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","70.00","-70.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.000","-4.000","0.00","132.24","-132.24"
"3493.1","05/20/11","18600","CAT SCALE","HOUSTON, TX","9196"," (1) 5x20 High Wind sign","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","16.15","-16.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","16.15","-16.15"
"3504.1","06/10/11","18600","CAT SCALE","KANNAPOLIS, NC","9315"," (1) non-intercom pole","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","2.250","-2.250","0.00","53.68","-53.68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.250","-2.250","0.00","53.68","-53.68"
"3528.1","06/09/11","18600","CAT SCALE","JOPLIN, MO","9305"," (1) standard package","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","2.250","-2.250","0.00","70.32","-70.32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.250","-2.250","0.00","70.32","-70.32"
"3540.1","06/17/11","18600","CAT SCALE","",""," A full set of retainers and c-covers for 5x20"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.000","-3.000","0.00","85.50","-85.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.000","-3.000","0.00","85.50","-85.50"
"3540.2","06/17/11","18600","CAT SCALE","",""," ship full set of retainers and c-covers in reusable crate"," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","48.45","-48.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","48.45","-48.45"
"3540.3","06/17/11","18600","CAT SCALE","",""," Remove existing retainers and c-covers; return to Eagle Sign; install new set of retainers and c-covers provided by Eagle Sign (issue PO for $675.00 to Jerry Signs. Address: 15775 Portville Hwy Abingdon, VA  24210)"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"3550.1","06/17/11","18600","CAT SCALE","SAN ANTONIO, TX","9345"," (1) non-intercom pole","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","2.250","-2.250","0.00","57.48","-57.48","","","","","","","","","0.000","1.500","-1.500","0.00","42.75","-42.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.750","-3.750","0.00","100.23","-100.23"
"3555.1","07/12/11","18600","CAT SCALE","",""," (5) Standard Packages"," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","3.500","-3.500","0.00","101.18","-101.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.500","-3.500","0.00","101.18","-101.18"
"3593.1","07/22/11","18600","CAT SCALE","HOWARD CITY, MI","9406"," Replacement faces, (2) faces for 6'x5'1.5"" OD cabinet; .150 white Lexan with Yellow VQ vinyl, Black VQ vinyl CAT logo and directional arrow (arrows in opposite directions on each face); installation in quote #9414; shipping to be added to final invoice","POLLIT","","Acct Closed","","","","","","","","","1.000","0.000","1.000","37.40","0.00","37.40","","4.000","1.000","3.000","149.60","32.30","117.30","","","","","","","","","","","","","","","","8.000","4.000","4.000","299.20","132.80","166.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.000","5.000","8.000","486.20","165.10","321.10"
"3593.2","07/20/11","18600","CAT SCALE","HOWARD CITY, MI","9414"," survey, install (2) new faces, relamp","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"3593.3","08/22/11","18600","CAT SCALE","HOWARD CITY, MI","9582"," Replacement faces, (2) flex faces for standard A-frame cabinet with Visual Opening of 95"" (vertical) x 91"" wide; 3M panaflex with Yellow VQ vinyl, Black VQ vinyl CAT logo and directional arrow (arrows in opposite directions on each face); shipping to be added to final invoice","POLLIT","","Acct Closed","","","","","","","","","1.000","0.000","1.000","37.40","0.00","37.40","","2.000","3.500","-1.500","60.80","116.62","-55.82","","","","","","","","","","","","","","","","11.000","11.000","0.000","411.40","366.72","44.68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.000","14.500","-0.500","509.60","483.34","26.26"
"3593.4","08/25/11","18600","CAT SCALE","HOWARD CITY, MI","9622"," Survey, relamp and replace felx faces in 8'x8' sign","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"3594.1","08/02/11","18600","CAT SCALE","MERIDIAN, MS","9460"," (5) standard packages","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","4.500","-4.500","0.00","132.30","-132.30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.500","-4.500","0.00","132.30","-132.30"
"3597.1","07/13/11","18600","CAT SCALE","EAGLE PASS, TX","9488"," (1) intercom sign and parts box","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","8.08","-8.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","8.08","-8.08"
"3601.1","07/12/11","18600","CAT SCALE","",""," (1) side retainer for intercom sign; (1) side c-cover for 5x20 pylon sign.  To be shipped next day air to arrive by 10:00 AM."," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","8.08","-8.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","8.08","-8.08"
"3602.1","07/18/11","18600","CAT SCALE","PINE GROVE, PA","9472"," (1) standard package","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","16.15","-16.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","16.15","-16.15"
"3603.1","07/25/11","18600","CAT SCALE","WOODHAVEN, MI","9473"," (1) standard package","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","16.15","-16.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","16.15","-16.15"
"3604.1","08/08/11","18600","CAT SCALE","MACON, GA","9474"," (1) standard package","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","16.15","-16.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","16.15","-16.15"
"3613.1","07/13/11","18600","CAT SCALE","",""," Ship next day air (1) Advance ASB-0620-24 to 4D Sign Worx; issue PO to 4D Sign Worx to replace ballast and ship old ballast back"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"3625.1","07/25/11","18600","CAT SCALE","",""," (1) 5x20 overhead sign; (1) non-intercom pole"," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","2.500","-2.500","0.00","75.42","-75.42","","","","","","","","","0.000","1.000","-1.000","0.00","28.50","-28.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.500","-3.500","0.00","103.92","-103.92"
"3626.1","07/21/11","18600","CAT SCALE","",""," Reverse Mount Intercom Sign"," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","8.08","-8.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","8.08","-8.08"
"3635.1","08/08/11","18600","CAT SCALE","ROCKY POINT, NC","9561"," (1) Hurricane 5x20 overhead sign; (1) set of intercom faces (no intercom cabinet)","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","8.08","-8.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","8.08","-8.08"
"3636.1","07/28/11","18600","CAT SCALE","JACKSONVILLE, FL","9565"," (1) intercom sign and parts box","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"3637.1","07/29/11","18600","CAT SCALE","RUTHER GLEN, VA","9567"," (1) pole, intercom side","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","2.500","-2.500","0.00","59.38","-59.38","","","","","","","","","0.000","0.500","-0.500","0.00","14.25","-14.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.000","-3.000","0.00","73.63","-73.63"
"3645.1","08/30/11","18600","CAT SCALE","MERIDIAN, MS","9593"," (4) standard packages; (1) Hurricane package","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","4.250","-4.250","0.00","124.81","-124.81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.250","-4.250","0.00","124.81","-124.81"
"3645.2","08/30/11","18600","CAT SCALE","MERIDIAN, MS","9693"," (1) 10' Lead In pole (with 1""x16""x16"", 4 bolt, base plate)","OTHER","","Acct Closed","","","","","","","","","","","","","","","","0.000","4.250","-4.250","0.00","96.90","-96.90","","","","","","","","","0.000","0.750","-0.750","0.00","21.38","-21.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","5.000","-5.000","0.00","118.28","-118.28"
"3647.1","08/22/11","18600","CAT SCALE","",""," (1) s"," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","10.250","-10.250","0.00","309.74","-309.74","","","","","","","","","0.000","1.000","-1.000","0.00","28.50","-28.50","","0.000","3.750","-3.750","0.00","124.34","-124.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","15.000","-15.000","0.00","462.58","-462.58"
"3652.1","08/12/11","18600","CAT SCALE","",""," (1) door guard for intercom sign"," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","22.34","-22.34","","","","","","","","","0.000","0.500","-0.500","0.00","14.25","-14.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","36.59","-36.59"
"3654.1","08/15/11","18600","CAT SCALE","",""," (1) 20 retainer for 5x20"," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","24.23","-24.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","24.23","-24.23"
"3667.1","09/06/11","18600","CAT SCALE","",""," (1) non intercom pole "," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","3.000","-3.000","0.00","73.15","-73.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.000","-3.000","0.00","73.15","-73.15"
"3668.1","08/17/11","18600","CAT SCALE","",""," (1) 5x20 Standard Overhead Cabinet."," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","16.15","-16.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","16.15","-16.15"
"3669.1","08/16/11","18600","CAT SCALE","",""," (1) intercom sign and parts box shipped UPS overnight."," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","8.08","-8.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","8.08","-8.08"
"3676.1","08/18/11","18600","CAT SCALE","Coachella , CA","9664"," (1) intercom sign and parts box","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","38.02","-38.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","38.02","-38.02"
"3677.1","08/23/11","18600","CAT SCALE","OAKLEY, KS","9666"," (1) set of faces for 5x20","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","2.500","-2.500","0.00","80.75","-80.75","","","","","","","","","","","","","","","","0.000","2.250","-2.250","0.00","73.74","-73.74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.750","-4.750","0.00","154.49","-154.49"
"3679.1","08/19/11","18600","CAT SCALE","BRASELTON, GA","9669"," (1) standard package","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","31.12","-31.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","31.12","-31.12"
"3702.1","10/04/11","18600","CAT SCALE","MERIDIAN, MS","9769"," (1) 6x5 cabinet for CAT #1602, Mooresville, IN, with (1) standard intercom pole and (1) intercom sign; (4) standard packages. ship on 10","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","16.000","-16.000","0.00","486.15","-486.15","","0.000","3.500","-3.500","0.00","104.75","-104.75","","0.000","1.000","-1.000","0.00","28.50","-28.50","","0.000","5.250","-5.250","0.00","173.87","-173.87","","0.000","1.500","-1.500","0.00","63.00","-63.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","27.250","-27.250","0.00","856.27","-856.27"
