"15 FEB 2026","18:23:19","","","GROSS MARGIN BY SALESPERSON", 
"","","","","PERIOD: 01/01/25 through 12/31/25", 
 
"Invoice No","Inv Date","Prod Code","Cust No","Customer Name","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3","Location No","Location Name","City","State", 
"12643","12/31/25","INSTL","6390","SILICON SIGNS(BILLING)","1054.70","0.00","1054.70","100.00","","JEFF","","","","","","1","CRUMBL - SILICON SIGNS","AMES","IA",
"12672","12/17/25","INSTL","6414","CONVERGINT","778.60","318.89","459.71","59.04","","JEFF","","","","","","DEFAULT","CONVERGINT","URBANDALE","IA",
"SC8248","02/04/25","INSTL","5924","AMERICAN/ INTERSTATE SIGN CRAFTERS","3503.21","1129.10","2374.11","67.77","","JEFF","","","","","","5","PETCO - AMERICAN/INTERSTATE SIGNCRAFTERS","DES MOINES","IA",
"","","INSTL","","Product Totals","333952.00","115460.04","218491.96","65.43","1811.57","JEFF",

"12101","10/29/25","INT","6298","TEAM DENOVO","1540.26","625.06","915.20","59.42","","JEFF","","","","","","1","Valley Church","West Des Moines","IA",
"12216","01/17/25","INT","6283","IOWA SCHOOL FINANCE INFORMATION SERVICES","546.38","190.56","355.82","65.12","","JEFF","","","","","","DEFAULT","The Advocates Injury Attorneys","Des Moines","IA",
"12242","08/27/25","INT","6326","WAUKEE SCHOOL DISTRICT NATATORIUM","25110.63","21552.68","3557.95","14.17","","JEFF","","","","","","DEFAULT","Waukee School District Natatorium","Waukee","IA",
"12242","08/27/25","INT","6326","WAUKEE SCHOOL DISTRICT NATATORIUM","25110.63","26702.63","-1592.00","-6.34","","JEFF","","","","","","DEFAULT","Waukee School District Natatorium","Waukee","IA",
"12243","02/20/25","INT","6318","HEARTLAND ROOFING SIDING SOLAR","1814.05","766.80","1047.25","57.73","","JEFF","","","","","","DEFAULT","Heartland Roofing Siding Solar","Des Moines","IA",
"12286","03/31/25","INT","6178","MEMBERS 1ST CREDIT UNION","2034.14","1355.84","678.30","33.35","","JEFF","","","","","","1","Members 1st Credit Union","Ames","IA",
"12309","04/15/25","INT","6316","BEISSER LUMBER COMPANY","3296.97","1150.73","2146.24","65.10","","JEFF","","","","","","DEFAULT","Beisser Lumber Company","Johnston","IA",
"12327","05/06/25","INT","6323","JACKSON TAX & BUSINESS CONSULTING","3554.32","2277.21","1277.11","35.93","","JEFF","","","","","","DEFAULT","Jackson Tax & Business Consulting","West Des Moines","IA",
"12492","09/08/25","INT","6371","NORTHWESTERN MUTUAL","2460.63","1326.45","1134.18","46.09","","JEFF","","","","","","DEFAULT","Northwestern Mutual","Urbandale","IA",
"12513","09/25/25","INT","2460","DOWNING INC.","2746.42","858.03","1888.39","68.76","","JEFF","","","","","","32","Duggan Bertsch - Downing Construction","West Des Moines","IA",
"12515","08/27/25","INT","2460","DOWNING INC.","2058.01","889.79","1168.22","56.76","","JEFF","","","","","","33","Clemens Agency - Downing Construction","West Des Moines","IA",
"","","INT","","Product Totals","70272.44","57695.78","12576.66","17.90","0.00","JEFF",

"12199","05/12/25","LIFTS","6318","HEARTLAND ROOFING SIDING SOLAR","2465.00","0.00","2465.00","100.00","","JEFF","","","","","","DEFAULT","Heartland Roofing Siding Solar","Des Moines","IA",
"12323","03/24/25","LIFTS","6344","BELCHER & LONG CORP-NORMANDY BILLING.","187.50","91.59","95.91","51.15","","JEFF","","","","","","2","NORMANDY TERRACE APARTMENTS","WEST DES MOINES","IA",
"12334","03/31/25","LIFTS","6344","BELCHER & LONG CORP-NORMANDY BILLING.","187.50","102.32","85.18","45.43","","JEFF","","","","","","2","NORMANDY TERRACE APARTMENTS","WEST DES MOINES","IA",
"12363","04/15/25","LIFTS","6344","BELCHER & LONG CORP-NORMANDY BILLING.","250.00","135.84","114.16","45.66","","JEFF","","","","","","2","NORMANDY TERRACE APARTMENTS","WEST DES MOINES","IA",
"","","LIFTS","","Product Totals","3090.00","329.75","2760.25","89.33","0.00","JEFF",

"12101","10/29/25","MISC","6298","TEAM DENOVO","0.00","591.62","-591.62","","","JEFF","","","","","","1","Valley Church","West Des Moines","IA",
"12242","08/27/25","MISC","6326","WAUKEE SCHOOL DISTRICT NATATORIUM","0.00","230.68","-230.68","","","JEFF","","","","","","DEFAULT","Waukee School District Natatorium","Waukee","IA",
"12257","02/05/25","MISC","5189","THE CONCRETE COMPANY","250.00","0.00","250.00","100.00","","JEFF","","","","","","DEFAULT","The Concrete Company","Grimes","IA",
"12344","04/04/25","MISC","6346","WAUKEE OPERATIONS FACILITY","1554.25","1050.25","504.00","32.43","","JEFF","","","","","","DEFAULT","Waukee Operations Facility","Waukee","IA",
"12349","04/06/25","MISC","18600","CAT SCALE","6987.75","2988.75","3999.00","57.23","211.00","JEFF","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"12355","04/21/25","MISC","6349","SAFE SECURED STORED","512.57","310.38","202.19","39.45","","JEFF","","","","","","1","Altoona RV & Boat Storage","Altoona","IA",
"12356","04/09/25","MISC","18600","CAT SCALE","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"12393","05/02/25","MISC","18600","CAT SCALE","247.28","137.28","110.00","44.48","","JEFF","","","","","","170","CAT #812","CORNING","CA",
"12434","06/20/25","MISC","18600","CAT SCALE","5.07","2.90","2.17","42.80","","JEFF","","","","","","1143","CAT #3577","WELLSVILLE","KS",
"12436","06/11/25","MISC","6279","WOOF PACK RESORT & SPA","174.11","77.50","96.61","55.49","","JEFF","","","","","","DEFAULT","Woof Pack Resort & Spa","Johnston","IA",
"12507","08/20/25","MISC","18600","CAT SCALE","239.66","125.08","114.58","47.81","56.45","JEFF","","","","","","1158","CAT #10","ROSWELL","NM",
"12556","09/12/25","MISC","18600","CAT SCALE","4658.50","2053.18","2605.32","55.93","266.95","JEFF","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"12601","10/15/25","MISC","6398","EDDIE EDWARDS SIGNS  INC.","292.94","122.54","170.40","58.17","54.45","JEFF","","","","","","DEFAULT","Eddie Edwards Signs, Inc.","Mt. Crawford","VA",
"12667","12/08/25","MISC","6275","IOWA TRUST & SAVINGS BANK","0.00","80.25","-80.25","","","JEFF","","","","","","DEFAULT","IOWA TRUST & SAVINGS BANK","SAC CITY","IA",
"","","MISC","","Product Totals","14922.13","7770.41","7151.72","47.93","588.85","JEFF",

"11551","12/12/25","MONMNT","6046","HOPE DEVELOPMENT & REALTY","7642.81","6020.10","1622.71","21.23","300.00","JEFF","","","","","","DEFAULT","HOPE PLAZA 2","GRIMES","IA",
"11912","05/30/25","MONMNT","6362","CONCRETE TECHNOLOGIES INC.","21860.00","17011.42","4848.58","22.18","","JEFF","","","","","","1","RACCOON RIVER GREENWAY","WEST DES MOINES","IA",
"11945-2","07/10/25","MONMNT","6275","IOWA TRUST & SAVINGS BANK","53215.40","37151.79","16063.61","30.19","","JEFF","","","","","","DEFAULT","Iowa Trust & Savings Bank","Sac City","IA",
"12073","04/05/25","MONMNT","6292","J&M COMMERCIAL HOLDINGS LLC","17820.10","15246.05","2574.05","14.44","320.96","JEFF","","","","","","1","Grand Woods Office Park","West Des Moines","IA",
"12073","04/05/25","MONMNT","6292","J&M COMMERCIAL HOLDINGS LLC","9956.59","3081.99","6874.60","69.05","","JEFF","","","","","","1","Grand Woods Office Park","West Des Moines","IA",
"12079","03/06/25","MONMNT","6294","NEBRASKA FURNITURE MART","1896.00","1775.41","120.59","6.36","","JEFF","","","","","","DEFAULT","Nebraska Furniture Mart","Clive","IA",
"12079","03/06/25","MONMNT","6294","NEBRASKA FURNITURE MART","1713.50","1483.86","229.64","13.40","","JEFF","","","","","","DEFAULT","Nebraska Furniture Mart","Clive","IA",
"12175","04/16/25","MONMNT","6310","LIVING FAITH LUTHERAN CHURCH","52087.38","34174.92","17912.46","34.39","","JEFF","","","","","","DEFAULT","Living Faith Lutheran Church","Clive","IA",
"12180","02/26/25","MONMNT","2209","HUBBELL REALTY","7258.27","3655.24","3603.03","49.64","","JEFF","","","","","","36","Edencrest At Adel - Hubbell Realty","Adel","IA",
"12232","03/31/25","MONMNT","6283","IOWA SCHOOL FINANCE INFORMATION SERVICES","4038.28","1533.66","2504.62","62.02","276.95","JEFF","","","","","","DEFAULT","Iowa School Finance Information Services","Des Moines","IA",
"12252","04/03/25","MONMNT","6328","DISTRICT OPERATIONS FACILITY","1710.17","1303.28","406.89","23.79","136.93","JEFF","","","","","","1","Waukee Elevate Learning Center","West Des Moines","IA",
"12252","04/03/25","MONMNT","6328","DISTRICT OPERATIONS FACILITY","3262.66","1046.82","2215.84","67.92","","JEFF","","","","","","1","Waukee Elevate Learning Center","West Des Moines","IA",
"12279","05/22/25","MONMNT","5271","ANKENY FREE CHURCH","3974.23","3132.46","841.77","21.18","","JEFF","","","","","","DEFAULT","Ankeny Free Church","Ankeny","IA",
"12389","05/23/25","MONMNT","6283","IOWA SCHOOL FINANCE INFORMATION SERVICES","1004.30","266.11","738.19","73.50","202.68","JEFF","","","","","","1","Bright Foundation","Des Moines","IA",
"12505","09/08/25","MONMNT","5300","AMERICAN STATE BANK","3946.33","2099.89","1846.44","46.79","","JEFF","","","","","","DEFAULT","AMERICAN STATE BANK","Osceola","IA",
"12531","10/06/25","MONMNT","18600","CAT SCALE","4925.19","2520.54","2404.65","48.82","","JEFF","","","","","","79","CAT #1252","PELLA","IA",
"12549","10/28/25","MONMNT","2460","DOWNING INC.","2304.41","1273.55","1030.86","44.73","","JEFF","","","","","","30","Oaks On Grand - Downing Construction","West Des Moines","IA",
"12593-2","12/12/25","MONMNT","4053","STORAGE MART","6493.80","3292.34","3201.46","49.30","","JEFF","","","","","","14","STORAGE MART","WAUKEE","IA",
"12610","12/17/25","MONMNT","4053","STORAGE MART","4654.85","1711.08","2943.77","63.24","297.72","JEFF","","","","","","9","STORAGE MART #1054","DES MOINES","IA",
"12610","12/17/25","MONMNT","4053","STORAGE MART","2996.33","826.52","2169.81","72.42","","JEFF","","","","","","9","STORAGE MART #1054","DES MOINES","IA",
"12610","12/17/25","MONMNT","4053","STORAGE MART","685.71","161.20","524.51","76.49","","JEFF","","","","","","9","STORAGE MART #1054","DES MOINES","IA",
"","","MONMNT","","Product Totals","213446.31","138768.23","74678.08","34.99","1535.24","JEFF",

"12033-3","03/10/25","OUTS","6288","POLK COUNTY AVIATION AUTHORITY","13853.28","10640.00","3213.28","23.20","","JEFF","","","","","","DEFAULT","Ankeny Regional Airport","Ankeny","IA",
"12079","03/06/25","OUTS","6294","NEBRASKA FURNITURE MART","4050.00","4236.84","-186.84","-4.61","","JEFF","","","","","","DEFAULT","Nebraska Furniture Mart","Clive","IA",
"12367","05/13/25","OUTS","6288","POLK COUNTY AVIATION AUTHORITY","7801.13","5493.75","2307.38","29.58","","JEFF","","","","","","DEFAULT","Ankeny Regional Airport","Ankeny","IA",
"12367","05/13/25","OUTS","6288","POLK COUNTY AVIATION AUTHORITY","365.00","0.00","365.00","100.00","","JEFF","","","","","","DEFAULT","Ankeny Regional Airport","Ankeny","IA",
"","","OUTS","","Product Totals","26069.41","20370.59","5698.82","21.86","0.00","JEFF",

"12593-2","12/12/25","PLCUT","4053","STORAGE MART","2112.79","1539.77","573.02","27.12","","JEFF","","","","","","14","STORAGE MART","WAUKEE","IA",
"","","PLCUT","","Product Totals","2112.79","1539.77","573.02","27.12","0.00","JEFF",

"12275","02/28/25","PLYWD","6330","LIFESTYLE COMMUNITIES BILLING","2656.36","1206.57","1449.79","54.58","217.00","JEFF","","","","","","1","Artessa","Des Moines","IA",
"12452","07/11/25","PLYWD","6178","MEMBERS 1ST CREDIT UNION","2514.40","2162.68","351.72","13.99","221.00","JEFF","","","","","","8","MEMBERS 1ST COMMUNITY CREDIT UNION - FINANCED BY","BOONE","IA",
"","","PLYWD","","Product Totals","5170.76","3369.25","1801.51","34.84","438.00","JEFF",

"11364","04/10/25","PRMT","3192","WINDSTAR LINES  INC.","0.00","0.00","0.00","","243.00","JEFF","","","","","","DEFAULT","WINDSTAR LINES, INC.","DES MOINES","IA",
"11551","12/12/25","PRMT","6046","HOPE DEVELOPMENT & REALTY","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","HOPE PLAZA 2","GRIMES","IA",
"11912","05/30/25","PRMT","6362","CONCRETE TECHNOLOGIES INC.","150.00","0.00","150.00","100.00","","JEFF","","","","","","1","RACCOON RIVER GREENWAY","WEST DES MOINES","IA",
"11945","05/30/25","PRMT","6275","IOWA TRUST & SAVINGS BANK","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","Iowa Trust & Savings Bank","Sac City","IA",
"12012","01/08/25","PRMT","37100","DREES CO.","0.00","0.00","0.00","","","JEFF","","","","","","1","Drees Company - Ecowater Systems","Carroll","IA",
"12067","11/15/25","PRMT","6230","EMC INSURANCE GROUP","0.00","714.38","-714.38","","","JEFF","","","","","","DEFAULT","EMC Insurance Group","Des Moines","IA",
"12073","04/05/25","PRMT","6292","J&M COMMERCIAL HOLDINGS LLC","0.00","47.29","-47.29","","","JEFF","","","","","","1","Grand Woods Office Park","West Des Moines","IA",
"12101","10/29/25","PRMT","6298","TEAM DENOVO","0.00","0.00","0.00","","","JEFF","","","","","","1","Valley Church","West Des Moines","IA",
"12101","10/29/25","PRMT","6298","TEAM DENOVO","0.00","48.73","-48.73","","","JEFF","","","","","","1","Valley Church","West Des Moines","IA",
"12101","10/29/25","PRMT","6298","TEAM DENOVO","0.00","97.46","-97.46","","","JEFF","","","","","","1","Valley Church","West Des Moines","IA",
"12175","04/16/25","PRMT","6310","LIVING FAITH LUTHERAN CHURCH","0.00","47.29","-47.29","","","JEFF","","","","","","DEFAULT","Living Faith Lutheran Church","Clive","IA",
"12180","02/26/25","PRMT","2209","HUBBELL REALTY","150.00","0.00","150.00","100.00","","JEFF","","","","","","36","Edencrest At Adel - Hubbell Realty","Adel","IA",
"12184","02/25/25","PRMT","6312","LKQ CORPORATION","0.00","47.29","-47.29","","","JEFF","","","","","","DEFAULT","LKQ Corporation","Ankeny","IA",
"12190","01/09/25","PRMT","6178","MEMBERS 1ST CREDIT UNION","0.00","0.00","0.00","","","JEFF","","","","","","1","Members 1st Credit Union","Ames","IA",
"12192","03/31/25","PRMT","6316","BEISSER LUMBER COMPANY","0.00","47.29","-47.29","","","JEFF","","","","","","DEFAULT","Beisser Lumber Company","Johnston","IA",
"12199","05/12/25","PRMT","6318","HEARTLAND ROOFING SIDING SOLAR","0.00","47.29","-47.29","","","JEFF","","","","","","DEFAULT","Heartland Roofing Siding Solar","Des Moines","IA",
"12206","02/24/25","PRMT","6319","CAFE CHAI","0.00","47.29","-47.29","","","JEFF","","","","","","DEFAULT","Cafe Chai","Des Moines","IA",
"12214","01/31/25","PRMT","6320","THE ADVOCATES INJURY ATTORNEYS","0.00","47.29","-47.29","","","JEFF","","","","","","DEFAULT","The Advocates Injury Attorneys","Des Moines","IA",
"12232","03/31/25","PRMT","6283","IOWA SCHOOL FINANCE INFORMATION SERVICES","0.00","47.29","-47.29","","","JEFF","","","","","","DEFAULT","Iowa School Finance Information Services","Des Moines","IA",
"12245","04/28/25","PRMT","6278","DES MOINES IRON & SUPPLY COMPANY","0.00","96.02","-96.02","","","JEFF","","","","","","DEFAULT","Des Moines Iron & Supply Company","Des Moines","IA",
"12252","04/03/25","PRMT","6328","DISTRICT OPERATIONS FACILITY","0.00","82.76","-82.76","","","JEFF","","","","","","1","Waukee Elevate Learning Center","West Des Moines","IA",
"12275","02/28/25","PRMT","6330","LIFESTYLE COMMUNITIES BILLING","0.00","47.29","-47.29","","","JEFF","","","","","","1","Artessa","Des Moines","IA",
"12279","05/22/25","PRMT","5271","ANKENY FREE CHURCH","0.00","48.73","-48.73","","","JEFF","","","","","","DEFAULT","Ankeny Free Church","Ankeny","IA",
"12336","04/10/25","PRMT","3010","PATTISONID","150.00","109.23","40.77","27.18","166.44","JEFF","","","","","","28","UNITED RENTALS - PATTISON ID","DES MOINES","IA",
"12341","05/12/25","PRMT","5726","WEST END CAR WASH","0.00","24.38","-24.38","","","JEFF","","","","","","DEFAULT","West End Car Wash","Perry","IA",
"12355","04/21/25","PRMT","6349","SAFE SECURED STORED","0.00","0.00","0.00","","","JEFF","","","","","","1","Altoona RV & Boat Storage","Altoona","IA",
"12358","05/15/25","PRMT","6317","VAN WALL EQUIPMENT - JOHN DEERE","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","Van Wall Equipment - John Deere","Story City","IA",
"12369","06/17/25","PRMT","6352","BAYARD PUBLIC LIBRARY","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","Bayard Public Library","Bayard","IA",
"12389","05/23/25","PRMT","6283","IOWA SCHOOL FINANCE INFORMATION SERVICES","0.00","73.11","-73.11","","","JEFF","","","","","","1","Bright Foundation","Des Moines","IA",
"12427","06/27/25","PRMT","6358","PETERS SERVICE CENTER","0.00","42.43","-42.43","","","JEFF","","","","","","DEFAULT","Peters Service Center","Perry","IA",
"12439","12/12/25","PRMT","6360","PALLY'S PIZZA","0.00","55.73","-55.73","","200.00","JEFF","","","","","","DEFAULT","Pally´s Pizza","Grimes","IA",
"12441","06/11/25","PRMT","3010","PATTISONID","200.00","24.38","175.62","87.81","74.50","JEFF","","","","","","29","HARLEY DAVIDSON/PATTISON ID","CARROLL","IA",
"12450","07/30/25","PRMT","6242","WOODRUFF CONSTRUCTION  LLC","0.00","0.00","0.00","","","JEFF","","","","","","2","RACCOON VALLEY BANK","ADEL","IA",
"12452","07/11/25","PRMT","6178","MEMBERS 1ST CREDIT UNION","0.00","36.55","-36.55","","","JEFF","","","","","","8","MEMBERS 1ST COMMUNITY CREDIT UNION - FINANCED BY","BOONE","IA",
"12461","08/11/25","PRMT","6366","THE BACK NINE","0.00","48.73","-48.73","","","JEFF","","","","","","DEFAULT","The Back Nine","Ankeny","IA",
"12466","09/24/25","PRMT","6368","ARTWORKS STUDIO","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","Artworks Studio","Carroll","IA",
"12467","07/31/25","PRMT","6273","COAST SIGN","0.00","0.00","0.00","","","JEFF","","","","","","5","TIAA- Coast Signs Inc.","Ames","IA",
"12500","10/14/25","PRMT","6373","K NAILS","0.00","71.39","-71.39","","230.00","JEFF","","","","","","DEFAULT","K Nails","Knoxville","IA",
"12562","11/24/25","PRMT","4035","IOWA DEPARTMENT OF TRANSPORTATION ADMINISTRATION BUILDING","0.00","36.55","-36.55","","","JEFF","","","","","","DEFAULT","IOWA DEPARTMENT OF TRANSPORTATION ADMINISTRATION BUILDING","AMES","IA",
"12566","10/13/25","PRMT","6390","SILICON SIGNS(BILLING)","0.00","0.00","0.00","","","JEFF","","","","","","1","Crumbl - Silicon Signs","Ames","IA",
"12568","10/29/25","PRMT","6403","CENTRUM VALLEY FARMS","0.00","46.82","-46.82","","","JEFF","","","","","","1","VERSOVA","CLARION","IA",
"12583","10/10/25","PRMT","6393","AMERICAN FENCE COMPANY","0.00","48.73","-48.73","","","JEFF","","","","","","DEFAULT","American Fence Company","Des Moines","IA",
"12588","12/17/25","PRMT","6396","TECHNOLOGY ASSOCIATION OF IOWA","0.00","52.22","-52.22","","","JEFF","","","","","","DEFAULT","Technology Association Of Iowa","Des Moines","IA",
"12592","10/20/25","PRMT","6390","SILICON SIGNS(BILLING)","0.00","48.73","-48.73","","","JEFF","","","","","","2","Crumbl - Silicon Signs","Ankeny","IA",
"12593","10/22/25","PRMT","4053","STORAGE MART","0.00","52.22","-52.22","","240.00","JEFF","","","","","","14","STORAGE MART","WAUKEE","IA",
"12595","10/21/25","PRMT","6389","ANKENY FREE CHURCH OFFICE","0.00","48.73","-48.73","","","JEFF","","","","","","DEFAULT","Ankeny Free Church Office","Ankeny","IA",
"12599","10/24/25","PRMT","5258","PATTISONID","400.00","48.73","351.27","87.82","745.00","JEFF","","","","","","20","Select Suites - Pattison ID","West Des Moines","IA",
"12609-2","11/10/25","PRMT","6390","SILICON SIGNS(BILLING)","150.00","52.23","97.77","65.18","390.14","JEFF","","","","","","3","Crumbl - Silicon Signs","West Des Moines","IA",
"12610","12/17/25","PRMT","4053","STORAGE MART","0.00","48.73","-48.73","","","JEFF","","","","","","9","STORAGE MART #1054","DES MOINES","IA",
"","","PRMT","","Product Totals","1200.00","2483.31","-1283.31","-106.94","2289.08","JEFF",

"12315","03/13/25","PYLON","18600","CAT SCALE","1888.71","1026.71","862.00","45.64","","JEFF","","","","","","1123","PILOT TRAVEL CENTERS","COLBY","KS",
"12337","04/16/25","PYLON","18600","CAT SCALE","18248.00","11372.45","6875.55","37.68","","JEFF","","","","","","549","CAT #1926","ALEXANDER","ND",
"12338","03/31/25","PYLON","18600","CAT SCALE","1651.00","1026.71","624.29","37.81","248.59","JEFF","","","","","","904","CAT #1133","BELLEMONT","AZ",
"12343","05/14/25","PYLON","18600","CAT SCALE","80145.00","51642.13","28502.87","35.56","3875.00","JEFF","","","","","","50","CAT SCALE","MERIDIAN","MS",
"12353","04/15/25","PYLON","18600","CAT SCALE","17748.00","10929.02","6818.98","38.42","","JEFF","","","","","","465","CAT #2086","ODESSA","TX",
"12360","04/11/25","PYLON","18600","CAT SCALE","1651.00","1026.71","624.29","37.81","255.73","JEFF","","","","","","129","CAT #397","MEMPHIS","IN",
"12365","04/21/25","PYLON","18600","CAT SCALE","4333.00","2481.45","1851.55","42.73","","JEFF","","","","","","1128","CAT #2211","CARTHAGE","TX",
"12377","04/22/25","PYLON","18600","CAT SCALE","1651.00","1026.71","624.29","37.81","216.56","JEFF","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"12381","04/22/25","PYLON","18600","CAT SCALE","1651.00","1026.71","624.29","37.81","583.94","JEFF","","","","","","502","CAT #484","HIGHLAND","IN",
"12396","05/01/25","PYLON","18600","CAT SCALE","1885.60","1026.71","858.89","45.55","","JEFF","","","","","","373","CAT #765","PERCIVAL","IA",
"12400","05/15/25","PYLON","18600","CAT SCALE","12869.00","10027.91","2841.09","22.08","3312.00","JEFF","","","","","","517","CAT #1783","WARSAW","NC",
"12401","06/09/25","PYLON","18600","CAT SCALE","5740.67","3717.75","2022.92","35.24","","JEFF","","","","","","1133","CAT #3569","EDGERTON","KS",
"12405","05/28/25","PYLON","2164","FAIRBANKS SCALES","13635.25","15645.61","-2010.36","-14.74","7000.00","JEFF","","","","","","DEFAULT","FAIRBANKS SCALES","MERIDIAN","MS",
"12406","05/16/25","PYLON","18600","CAT SCALE","10690.00","6450.03","4239.97","39.66","","JEFF","","","","","","1136","CAT SCALE #3552","BEDFORD PARK","IL",
"12408","06/25/25","PYLON","18600","CAT SCALE","80145.00","51568.71","28576.29","35.66","3875.00","JEFF","","","","","","50","CAT SCALE","MERIDIAN","MS",
"12414","05/28/25","PYLON","18600","CAT SCALE","5660.00","3205.70","2454.30","43.36","750.00","JEFF","","","","","","50","CAT SCALE","MERIDIAN","MS",
"12416","05/20/25","PYLON","18600","CAT SCALE","3735.00","1605.51","2129.49","57.01","149.38","JEFF","","","","","","1137","CAT #1446","HAUBSTADT","IN",
"12418","05/23/25","PYLON","18600","CAT SCALE","3884.38","1605.51","2278.87","58.67","","JEFF","","","","","","1138","CAT #1604","LITTLE ROCK","AR",
"12421","05/21/25","PYLON","18600","CAT SCALE","3879.90","1605.51","2274.39","58.62","","JEFF","","","","","","375","CAT #1306","BALD KNOB","AR",
"12422","06/18/25","PYLON","18600","CAT SCALE","1651.00","15.44","1635.56","99.06","248.59","JEFF","","","","","","684","CAT #470","TONOPAH","AZ",
"12423","05/23/25","PYLON","18600","CAT SCALE","2750.00","1030.05","1719.95","62.54","151.14","JEFF","","","","","","1139","CAT #3547","LELAND","NC",
"12433","06/06/25","PYLON","18600","CAT SCALE","13320.00","4177.41","9142.59","68.64","221.01","JEFF","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"12434","06/20/25","PYLON","18600","CAT SCALE","3797.00","2033.57","1763.43","46.44","","JEFF","","","","","","1143","CAT #3577","WELLSVILLE","KS",
"12435","06/03/25","PYLON","18600","CAT SCALE","4009.00","3878.99","130.01","3.24","2125.00","JEFF","","","","","","1142","CAT #236","WHEAT RIDGE","CO",
"12445","06/20/25","PYLON","18600","CAT SCALE","103520.00","61294.19","42225.81","40.79","1031.00","JEFF","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"12445-2","08/20/25","PYLON","18600","CAT SCALE","155280.00","91933.58","63346.42","40.79","1031.00","JEFF","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"12446","06/06/25","PYLON","18600","CAT SCALE","3735.00","1605.51","2129.49","57.01","144.90","JEFF","","","","","","1144","CAT #1070","MARSHALL","MI",
"12447","07/30/25","PYLON","18600","CAT SCALE","80145.00","51608.38","28536.62","35.61","3937.00","JEFF","","","","","","50","CAT SCALE","MERIDIAN","MS",
"12447","07/30/25","PYLON","18600","CAT SCALE","2005.00","1003.14","1001.86","49.97","","JEFF","","","","","","50","CAT SCALE","MERIDIAN","MS",
"12448","06/11/25","PYLON","18600","CAT SCALE","3735.00","1605.51","2129.49","57.01","163.79","JEFF","","","","","","1145","CAT #658","BATTLE MOUNTAIN","NV",
"12454","06/18/25","PYLON","18600","CAT SCALE","3879.90","1605.51","2274.39","58.62","","JEFF","","","","","","1146","CAT #1077","BIG SPRINGS","NE",
"12456","06/25/25","PYLON","18600","CAT SCALE","7229.50","1436.89","5792.61","80.12","328.56","JEFF","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"12458","06/25/25","PYLON","18600","CAT SCALE","2005.00","2187.77","-182.77","-9.12","1562.00","JEFF","","","","","","1147","CAT #84","TOLEDO","OH",
"12462","06/26/25","PYLON","18600","CAT SCALE","3884.37","1605.51","2278.86","58.67","","JEFF","","","","","","1148","CAT #1492","ARDMORE","OK",
"12463","06/28/25","PYLON","18600","CAT SCALE","12114.00","7450.03","4663.97","38.50","","JEFF","","","","","","481","CAT #1052","HURON","SD",
"12464","07/03/25","PYLON","18600","CAT SCALE","5672.00","3464.11","2207.89","38.93","","JEFF","","","","","","515","CAT #2023","WICHITA FALLS","TX",
"12469","07/21/25","PYLON","18600","CAT SCALE","3735.00","3355.51","379.49","10.16","2100.00","JEFF","","","","","","1149","PILOT TRAVEL CENTER","WYOMING","ON",
"12470","07/09/25","PYLON","18600","CAT SCALE","1651.00","1026.71","624.29","37.81","216.56","JEFF","","","","","","1150","CURREY DECATUR SHELL TRUCK STOP","DECATUR","TX",
"12472","07/11/25","PYLON","18600","CAT SCALE","10864.00","10350.03","513.97","4.73","3900.00","JEFF","","","","","","809","CAT #560","LEWISTON","ID",
"12475","07/09/25","PYLON","18600","CAT SCALE","3735.00","1605.51","2129.49","57.01","166.71","JEFF","","","","","","1151","CAT #503","CENTRAL POINT","OR",
"12479","07/10/25","PYLON","18600","CAT SCALE","2703.96","1283.80","1420.16","52.52","","JEFF","","","","","","933","CAT #1415","LODI","CA",
"12480","07/16/25","PYLON","18600","CAT SCALE","3692.00","2399.13","1292.87","35.02","","JEFF","","","","","","1152","CAT #3189","ATKINS","AR",
"12481","07/29/25","PYLON","18600","CAT SCALE","16029.00","13812.43","2216.57","13.83","4740.00","JEFF","","","","","","143","CAT #512","FERNDALE","WA",
"12482","07/22/25","PYLON","18600","CAT SCALE","1651.00","1026.71","624.29","37.81","2856.00","JEFF","","","","","","1153","CAT #3410","PIEDMONT","SC",
"12482","07/22/25","PYLON","18600","CAT SCALE","2146.00","3718.54","-1572.54","-73.28","","JEFF","","","","","","1153","CAT #3410","PIEDMONT","SC",
