"02-15-26","","","Eagle Sign Company","DIVISION 20","","DATE RANGE:  01/01/09 - 12/31/09","","","","","","","0099","","","","","","","0100","","","","","","","0200","","","","","","","0300","","","","","","","0400","","","","","","","0500","","","","","","","0600","","","","","","","0700","","","","","","","0800","","","","","","","5010","","","","","","","5190","","","","","","","5200","","","","","","","5300","","","","","","","5307","","","","","","","6000","","","","","","","6010","","","","","","","6020","","","","","","","6030","","","","","","","6040","","","","","","","6050","","","","","","","9820","","","","","ADJ" 
"","","","","","","","","","","","","","PERMITTING","","","","","","","ART DEPARTMENT","","","","","","","FABRICATION","","","","","","","ELECTRICAL","","","","","","","PAINT","","","","","","","VINYL & GRAPHICS","","","","","","","INSTALLATION","","","","","","","SERVICE","","","","","","","TRAVEL","","","","","","","VEHICLE MAINTENANCE","","","","","","","SALES","","","","","","","JANITORIAL","","","","","","","OFFICE","","","","","","","Management Labor","","","","","","","VACATION PAY","","","","","","","PERSONAL/SICK PAY","","","","","","","MISC BENEFIT PAY","","","","","","","EMPLOYEE BONUS","","","","","","","HOLIDAY PAY","","","","","","","INDIRECT SHOP LABOR","","","","","","","Service Labor - Overtime","","","","","Adjust/Transfer" 
"WO #","Due Date","Customer #","Customer Name","Job Location","Quote #","Description","Sign Type","Template Code","WO Status","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Act Dollars","","Tot Est Hrs","Tot Act Hrs","Tot Variance","Tot Est Dollars","Tot Act Dollars","Tot Variance" 
"2544.5","11/12/09","2704","CARE INITIATIVES HOSPICE","CEDAR RAPIDS, IA","6289"," Furnish (1) 2x6 S","VINYL","","Acct Closed","","","","","","","","","0.250","0.000","0.250","7.60","0.00","7.60","","0.000","0.250","-0.250","0.00","8.44","-8.44","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","49.54","-49.54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.250","1.750","-1.500","7.60","57.98","-50.38"
"2545.1","11/12/09","2704","CARE INITIATIVES HOSPICE","GREENFIELD, IA","6258"," Furnish and install (1) 11""H x 27""W S","BLDNON","","Acct Closed","","","","","","","","","1.000","0.000","1.000","30.40","0.00","30.40","","1.000","0.750","0.250","30.40","22.44","7.96","","","","","","","","","","","","","","","","1.000","0.750","0.250","30.40","24.24","6.16","","1.000","1.750","-0.750","53.20","75.96","-22.76","","","","","","","","","1.250","0.000","1.250","45.13","0.00","45.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.250","3.250","2.000","189.53","122.64","66.89"
"2545.2","11/12/09","2704","CARE INITIATIVES HOSPICE","GREENFIELD, IA","6260"," Furnish and install (1) 2´H x 6´W S","GEMINI","","Acct Closed","","","","","","","","","1.000","0.000","1.000","30.40","0.00","30.40","","0.500","0.000","0.500","15.20","0.00","15.20","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","8.44","-8.44","","2.500","3.500","-1.000","133.00","151.92","-18.92","","","","","","","","","1.250","0.000","1.250","45.13","0.00","45.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.250","3.750","1.500","223.73","160.36","63.37"
"2545.3","11/12/09","2704","CARE INITIATIVES HOSPICE","GREENFIELD, IA","6280"," Furnish (1) 2x6 S","VINYL","","Acct Closed","","","","","","","","","0.250","0.000","0.250","7.60","0.00","7.60","","","","","","","","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","24.25","-24.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.250","0.750","-0.500","7.60","24.25","-16.65"
"2547.1","11/12/09","2704","CARE INITIATIVES HOSPICE","WEST DES MOINES, IA","6290"," Furnish and install (1) 2´H x 6´W S","GEMINI","","Acct Closed","","","","","","","","","1.000","0.000","1.000","30.40","0.00","30.40","","0.500","0.500","0.000","15.20","16.87","-1.67","","","","","","","","","","","","","","","","","","","","","","","3.000","0.500","2.500","159.60","21.70","137.90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.500","1.000","3.500","205.20","38.57","166.63"
"2547.2","11/12/09","2704","CARE INITIATIVES HOSPICE","WEST DES MOINES, IA","6291"," Furnish (1) 2x6 S","VINYL","","Acct Closed","","","","","","","","","0.250","0.000","0.250","7.60","0.00","7.60","","","","","","","","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","24.25","-24.25","","0.000","0.500","-0.500","0.00","21.70","-21.70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.250","1.250","-1.000","7.60","45.95","-38.35"
"2550.1","10/28/09","2704","CARE INITIATIVES HOSPICE","",""," Send Waterloo a P.O. to survey location for both interior and exterior signage. Survey MUST be scheduled with  Jim Sartorivs (Mudd Advertising) ph 319-277-9146, cell: 319-504-9698.  Jim will know what elecations need to be surveyed for signage.  We need digital picture and measurements.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"2550.2","11/30/09","2704","CARE INITIATIVES HOSPICE","CEDAR FALLS, IA","6519"," Remove existing vinyl graphics from exterior building sign. Furnish and install new vinyl graphics for existing exterior building sign and re-install the sign on the building exterior. Reference sketch #1009-6519-00.","VINYL","","Acct Closed","","","","","","","","","0.500","0.000","0.500","15.20","0.00","15.20","","","","","","","","","","","","","","","","","","","","","","","1.000","0.500","0.500","30.40","15.81","14.59","","1.500","0.000","1.500","79.80","0.00","79.80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.000","0.500","2.500","125.40","15.81","109.59"
"2550.3","11/30/09","2704","CARE INITIATIVES HOSPICE","CEDAR FALLS, IA","6521"," Furnish and install (1) 2´H x 6´W S","GEMINI","","Acct Closed","","","","","","","","","1.000","0.000","1.000","30.40","0.00","30.40","","0.500","0.500","0.000","15.20","16.87","-1.67","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","33.74","-33.74","","3.000","0.000","3.000","159.60","0.00","159.60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.500","1.500","3.000","205.20","50.61","154.59"
"2550.4","11/30/09","2704","CARE INITIATIVES HOSPICE","CEDAR FALLS, IA","6524"," Furnish (1) 2x6 S","VINYL","","Acct Closed","","","","","","","","","0.250","0.000","0.250","7.60","0.00","7.60","","0.000","0.250","-0.250","0.00","8.44","-8.44","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","49.54","-49.54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.250","1.750","-1.500","7.60","57.98","-50.38"
"2630.1","12/17/09","2704","CARE INITIATIVES HOSPICE","SIOUX CITY, IA","6719"," Furnish and install (1) metal laminate on acrylic interior sign ´Care Initiatives Hospice w","GEMINI","","Acct Closed","","","","","","","","","1.000","0.000","1.000","30.40","0.00","30.40","","0.500","1.000","-0.500","15.20","33.73","-18.53","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","8.44","-8.44","","2.500","4.000","-1.500","133.00","173.60","-40.60","","","","","","","","","3.000","0.000","3.000","108.30","0.00","108.30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.000","5.250","1.750","286.90","215.77","71.13"
"2630.4","12/17/09","2704","CARE INITIATIVES HOSPICE","SIOUX CITY, IA","6746"," Furnish (1) 2x6 S","VINYL","","Acct Closed","","","","","","","","","0.250","0.000","0.250","7.60","0.00","7.60","","0.000","1.250","-1.250","0.00","42.16","-42.16","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","32.66","-32.66","","0.000","0.500","-0.500","0.00","21.70","-21.70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.250","2.750","-2.500","7.60","96.52","-88.92"
"2226.1","04/10/09","2565","CAREER RESOURCES GROUP","WEST DES MOINES, IA","5466"," Furnish and install (1) set 10 1","VINYL","","Acct Closed","","","","","","","","","0.500","0.000","0.500","15.20","0.00","15.20","","","","","","","","","","","","","","","","","","","","","","","1.250","1.250","0.000","38.00","40.05","-2.05","","1.000","2.000","-1.000","53.20","82.60","-29.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.750","3.250","-0.500","106.40","122.65","-16.25"
"2271.1","05/01/09","2576","CAROL ROLLMAN","MELROSE, IA","5589"," Provide (288) each of the following Astrup products: #2 brass grommets with spur washer and #6 buckle - #207508, Style #635. Shipping to Melrose, IA is additional charge.","OTHER","","Acct Closed","","","","","","","","","","","","","","","","0.500","0.000","0.500","15.20","0.00","15.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.500","0.000","0.500","15.20","0.00","15.20"
"2144.1","02/27/09","2192","CARPER BURROW","WEST DES MOINES, IA","5153"," Remove existing non-illuminated stud mounted aluminum letters and leave with customer.Furnish and install (1) set LED illuminated channel letters ´NUTRISHOP´ mounted to a contoured raceway. Reference DSN #901210C1.  Remove an existing non-illuminated aluminum sign and leave it with the customer. ","CLLIT","","Acct Closed","","","","","","","","","1.000","0.000","1.000","30.40","0.00","30.40","","40.500","35.750","4.750","1231.20","1134.96","96.24","","4.000","3.500","0.500","121.60","113.06","8.54","","2.000","2.500","-0.500","60.80","71.25","-10.45","","3.000","3.250","-0.250","91.20","107.47","-16.27","","4.000","10.250","-6.250","333.20","430.86","-97.66","","0.000","1.000","-1.000","0.00","43.40","-43.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.500","56.250","-1.750","1868.40","1901.00","-32.60"
"2144.2","02/27/09","2192","CARPER BURROW","WEST DES MOINES, IA","5207"," Re-install stud mounted non-illuminated aluminum letters onto interior wall. 'NUTRISHOP' 'SPORTS NUTRITION & WEIGHT LOSS SUPERSTORE'. Done with installation of new countor raceway sign (Eagle Bid #5153)","RTLT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.000","1.000","3.000","212.80","43.40","169.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.000","1.000","3.000","212.80","43.40","169.40"
"2215.1","04/03/09","2192","CARPER BURROW","WEST DES MOINES, IA","5369"," Furnish and apply vinyl vehicle graphics to 2007 Toyota FJ Cruiser per Eagle DSN. Price assumes vehicle brought to Eagle Sign Co. for installation.","VINYL","","Acct Closed","","","","","","","","","1.000","2.500","-1.500","30.40","68.88","-38.48","","","","","","","","","","","","","","","","","","","","","","","13.000","16.750","-3.750","395.20","488.95","-93.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.000","19.250","-5.250","425.60","557.83","-132.23"
"2099.1","01/14/09","2507","CARPER BURROW, LLC","AMES, IA","4944"," Furnish and install (2) indentical sets 18"" ´NUTRISHOP´ LED illuminated channel letters mounted to a contoured raceway. Overall size of the sign 3´-0""H x 14´-4""W. Reference DSN #801021C2. Any applicable sign permit fees will be billed separately at cost on the final invoice. Price is contingent on the customer purchasing both sets at the same time. Eagle Sign guarantee´s the signs will be built and ready for installation by Wednesday January 14th. Signs will be installed on the building no later than Friday January 16th weather permitting.","CLLIT","","Acct Closed","","","","","","","","","1.000","1.250","-0.250","30.40","36.83","-6.43","","27.000","69.250","-42.250","820.80","2185.11","-1364.31","","4.000","7.250","-3.250","121.60","234.18","-112.58","","4.000","4.500","-0.500","121.60","128.25","-6.65","","3.000","7.250","-4.250","91.20","242.39","-151.19","","5.000","8.750","-3.750","416.50","358.06","58.44","","0.000","1.000","-1.000","0.00","43.40","-43.40","","84.000","0.000","84.000","210.00","0.00","210.00","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","17.10","-17.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128.000","99.750","28.250","1812.10","3245.32","-1433.22"
"2145.1","02/27/09","2507","CARPER BURROW, LLC","AMES, IA","4946"," Furnish and install (1) set second surface vinyl door graphics. Reference DSN #801021C1. Price assumes weather is suitable for installation of vinyl.  Price assumes installation to be done at the same time as the tenant panels vinyl graphics.","VINYL","","Acct Closed","","","","","","","","","0.500","0.500","0.000","15.20","14.73","0.47","","","","","","","","","","","","","","","","","","","","","","","1.000","1.750","-0.750","30.40","55.83","-25.43","","1.000","1.000","0.000","53.20","40.60","12.60","","","","","","","","","21.000","0.000","21.000","36.75","0.00","36.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.500","3.250","20.250","135.55","111.16","24.39"
"2145.2","02/27/09","2507","CARPER BURROW, LLC","AMES, IA","4947"," Furnish and install (1) lexan tenant panel with vinyl graphics. Reference DSN #801021C1. Price assumes installation to be done at the same time as the door vinyl graphics.","VINYL","","Acct Closed","","","","","","","","","0.500","0.000","0.500","15.20","0.00","15.20","","0.500","0.000","0.500","15.20","0.00","15.20","","","","","","","","","","","","","","","","1.500","1.000","0.500","45.60","31.60","14.00","","1.500","2.250","-0.750","79.80","91.36","-11.56","","","","","","","","","21.000","0.000","21.000","36.75","0.00","36.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.000","3.250","21.750","192.55","122.96","69.59"
"SC1628.1","04/02/09","2266","CARTRIDGE WORLD","",""," Service neon channel letters.  ""artridge"" and ""orld"" were not lighting."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","32.56","-32.56","","0.000","4.000","-4.000","0.00","165.20","-165.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.750","-4.750","0.00","197.76","-197.76"
"2104.1","01/05/09","18600","CAT SCALE","",""," (1) face for 8' 4 1"," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","16.16","-16.16","","","","","","","","","","","","","","","","0.000","3.750","-3.750","0.00","124.36","-124.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.250","-4.250","0.00","140.52","-140.52"
"2114.1","01/09/09","18600","CAT SCALE","MOSS POINT, MS","5108"," (1) Standard 5' x 20' overhead sign; (2) Standard poles","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","24.23","-24.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","24.23","-24.23"
"2115.1","02/03/09","18600","CAT SCALE","EVANSVILLE, IN","5109"," (5) Standard packages","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","3.500","-3.500","0.00","118.76","-118.76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","36.10","-36.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.500","-4.500","0.00","154.86","-154.86"
"2116.1","01/09/09","18600","CAT SCALE","SAUK CENTRE, MN","5112"," (1) Intercom sign and parts box","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"2118.1","01/13/09","18600","CAT SCALE","",""," (1) bottom long c-cover to ship Next Day Air to arrive by 10:00 AM on 1"," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","14.62","-14.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","14.62","-14.62"
"2124.1","02/02/09","18600","CAT SCALE","WALCOTT, IA","5152"," (2) sign faces (faces only): special California single face intercom instruction sign faces; plex size is 1' 7 1","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","8.08","-8.08","","","","","","","","","","","","","","","","0.000","3.000","-3.000","0.00","99.06","-99.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.250","-3.250","0.00","107.14","-107.14"
"2140.1","02/24/09","18600","CAT SCALE","MERIDIAN, MS","5211"," (5) standard packages.  Ship 2","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","64.60","-64.60","","","","","","","","","","","","","","","","","","","","","","","0.000","2.750","-2.750","0.00","115.50","-115.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.750","-4.750","0.00","180.10","-180.10"
"2140.2","02/24/09","18600","CAT SCALE","MERIDIAN, MS","5332"," (1) intercom sign and parts box","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"2141.1","02/03/09","18600","CAT SCALE","",""," (1) intercom sign and parts box.  Ship UPS. Schedule shipment to arrive 2"," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","8.08","-8.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","8.08","-8.08"
"2148.1","02/04/09","18600","CAT SCALE","",""," Intercom sign and parts box.  $1,162.00 + shipping"," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","8.08","-8.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","8.08","-8.08"
"2153.1","02/10/09","18600","CAT SCALE","",""," (1) Long Bottom C cover."," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","14.62","-14.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","14.62","-14.62"
"2157.1","02/16/09","18600","CAT SCALE","",""," (1) long bottom C-cover. "," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","16.15","-16.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","16.15","-16.15"
"2158.1","02/16/09","18600","CAT SCALE","",""," (1) Overhead 5 x 20 sign.  (overhead sign only)"," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","24.23","-24.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","24.23","-24.23"
"2159.1","02/17/09","18600","CAT SCALE","",""," (1) Standard CAT Package"," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","24.23","-24.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","24.23","-24.23"
"2162.1","02/23/09","18600","CAT SCALE","",""," (1) reverse mount intercom sign and parts box.   Ship on 2"," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","8.08","-8.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","8.08","-8.08"
"2164.1","02/27/09","18600","CAT SCALE","LA PORTE, TX","5334"," (1) High Wind package. To be picked up by customer","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"2165.1","02/27/09","18600","CAT SCALE","BEAUMONT, TX","5338"," (1) standard intercom pole (include 4 bolts for top plate). For customer pickup on 2","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","2.500","-2.500","0.00","74.82","-74.82","","","","","","","","","0.000","1.000","-1.000","0.00","28.50","-28.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.500","-3.500","0.00","103.32","-103.32"
"2196.1","03/11/09","18600","CAT SCALE","CLAYTON, IN","5393"," (1) intercom sign and parts box.  Ship To: Elite Sign Co.,Inc. 689 Tower Road Suite E. Plainfield, IN 46168 Ph:(317)838-7500 Fax: (317)838-9400 Contact: Ron.        $1,162.00 + shipping","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"2217.1","03/31/09","18600","CAT SCALE","SHELDON, TX","5481"," (1) standard CAT package for customer pickup.  ","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","39.90","-39.90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","39.90","-39.90"
