"02-15-26","","","Eagle Sign Company","DIVISION 20","","DATE RANGE:  01/01/18 - 12/31/18","","","","","","","0099","","","","","","","0100","","","","","","","0200","","","","","","","0300","","","","","","","0400","","","","","","","0500","","","","","","","0600","","","","","","","0700","","","","","","","0800","","","","","","","5010","","","","","","","5190","","","","","","","5200","","","","","","","5300","","","","","","","5307","","","","","","","6000","","","","","","","6010","","","","","","","6020","","","","","","","6030","","","","","","","6040","","","","","","","6050","","","","","","","9820","","","","","ADJ" 
"","","","","","","","","","","","","","PERMITTING","","","","","","","ART DEPARTMENT","","","","","","","FABRICATION","","","","","","","ELECTRICAL","","","","","","","PAINT","","","","","","","VINYL & GRAPHICS","","","","","","","INSTALLATION","","","","","","","SERVICE","","","","","","","TRAVEL","","","","","","","VEHICLE MAINTENANCE","","","","","","","SALES","","","","","","","JANITORIAL","","","","","","","OFFICE","","","","","","","Management Labor","","","","","","","VACATION PAY","","","","","","","PERSONAL/SICK PAY","","","","","","","MISC BENEFIT PAY","","","","","","","EMPLOYEE BONUS","","","","","","","HOLIDAY PAY","","","","","","","INDIRECT SHOP LABOR","","","","","","","Service Labor - Overtime","","","","","Adjust/Transfer" 
"WO #","Due Date","Customer #","Customer Name","Job Location","Quote #","Description","Sign Type","Template Code","WO Status","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Act Dollars","","Tot Est Hrs","Tot Act Hrs","Tot Variance","Tot Est Dollars","Tot Act Dollars","Tot Variance" 
"8510.5","03/05/18","2371","COAST SIGN LLC","DES MOINES, IA","23162A"," Patching wall and repainting to match existing color after exisiting sign is removed ","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.000","0.000","3.000","127.38","0.00","127.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.000","0.000","3.000","127.38","0.00","127.38"
"8639.1","05/30/18","2371","COAST SIGN LLC","DES MOINES, IA","25250"," PERMITTING: Staff time for the procurement of permits. NOTE: Cost of permits will be listed on the invoice.","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","0.000","2.000","84.92","0.00","84.92","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","0.000","2.000","84.92","0.00","84.92"
"8639.2","05/31/18","2371","COAST SIGN LLC","DES MOINES, IA","25245"," REMOVALS: Remove and dispose of (2) sets remote mounted illuminated logo and channel letters. Silicone penetrations. Remove and dispose of (4) pylon tenant panels. Remove existing vinyl from both front and back door. Remove and bring back to shop awning frames. NOTE: no patching and","BLDILL","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.000","27.250","-8.250","1086.80","1332.79","-245.99","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.000","27.250","-8.250","1086.80","1332.79","-245.99"
"8639.3","05/31/18","2371","COAST SIGN LLC","DES MOINES, IA","25246"," ILLUMINATED CHANNEL LETTERS: Receive and install (2) identical 36"" remote flush mounted LED illuminated logos and channel letters. ","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","1.000","0.000","1.000","42.46","0.00","42.46","","","","","","","","","","","","","","","","","","","","","","","11.000","30.000","-19.000","1085.80","1395.83","-310.03","","0.000","1.000","-1.000","0.00","51.48","-51.48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.000","31.000","-19.000","1128.26","1447.31","-319.05"
"8639.4","05/31/18","2371","COAST SIGN LLC","DES MOINES, IA","25247"," DOOR VINYL:  Receive and install new vinyl to both front and back doors.","VINYL","","Acct Closed","","","","","","","","","","","","","","","","0.250","0.000","0.250","10.62","0.00","10.62","","","","","","","","","","","","","","","","","","","","","","","2.000","1.000","1.000","114.40","41.47","72.93","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.250","1.000","1.250","125.02","41.47","83.55"
"8639.5","05/31/18","2371","COAST SIGN LLC","DES MOINES, IA","25248"," PANEL REPLACEMENT FACES: Receive and install (4) replacement tenant panels.","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","1.000","0.000","1.000","42.46","0.00","42.46","","","","","","","","","","","","","","","","","","","","","","","6.000","5.000","1.000","571.50","229.89","341.61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.000","5.000","2.000","613.96","229.89","384.07"
"8639.6","05/31/18","2371","COAST SIGN LLC","DES MOINES, IA","25249"," RE SKIN AWNINGS: Remove old fabric from awning frames, paint frames and supports to match MP 36465 Iron Ore. Recover awning frames with new Tempotest fabric Solid Gray Charcoal (T97). Re-install awnings.","AWNNON","","Acct Closed","","","","","","","","","","","","","","","","19.000","18.250","0.750","805.58","594.93","210.65","","","","","","","","","8.000","10.500","-2.500","339.68","364.77","-25.09","","","","","","","","","12.000","16.250","-4.250","993.85","803.33","190.52","","0.000","4.000","-4.000","0.00","171.60","-171.60","","","","","","","","","","","","","","","","","","","","","","","0.000","4.500","-4.500","0.00","152.47","-152.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.000","53.500","-14.500","2139.11","2087.10","52.01"
"8639.7","06/18/18","2371","COAST SIGN LLC","DES MOINES, IA","25472"," EIFS repairs patching and painting to match existing. Price includes painting all orange areas on the building SW 7069 Iron Ore.","OTHER","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.000","0.000","1.000","42.46","0.00","42.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.000","0.000","1.000","42.46","0.00","42.46"
"8650.1","05/07/18","2371","COAST SIGN LLC","DES MOINES, IA","25387"," Remove and dispose of (2) 4""x4"" id tags on trash cans at storefront; cover area with black vinyl if needed","OTHER","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.250","0.000","0.250","10.62","0.00","10.62","","2.000","2.250","-0.250","113.90","92.45","21.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.250","2.250","0.000","124.52","92.45","32.07"
"8847.1","09/18/18","2371","COAST SIGN LLC","",""," Permit Procurement.  Provide copy of permit and receipts.  "," ","","Acct Closed","","0.000","1.000","-1.000","0.00","39.08","-39.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","39.08","-39.08"
"SC5237.1","02/17/18","2371","COAST SIGN LLC","",""," ** Please let Renee know when you will be on site.   714 999 2341 or e-mail her. address below. *** Diagnose the outages in the south elevation letters ""A"" and ""H"" .  Tech must check in with manager.  Do not discuss pricing, only mention Coast Sign.  To validate diagnosing "," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","31.13","-31.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.500","-3.500","0.00","180.18","-180.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.250","-4.250","0.00","211.31","-211.31"
"SC5482.1","08/30/18","2371","COAST SIGN LLC","",""," Customer is reporting punch list items that need to be addressed as warranty issues: 1.) S1 and S3 globes both have light leaks (photos attached) 2.) On the rear door, the letters that were removed are still visible, are we able to paint over this? 3.) The wall under the awnings needs a little patch. 4.) The window under the awning on the North side has some paint drips. Please reference attached pictures. EIFS paint color is SW 7069 Iron Ore paint. "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","8.69","-8.69","","","","","","","","","","","","","","","","0.000","3.000","-3.000","0.00","154.44","-154.44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.250","-3.250","0.00","163.13","-163.13"
"SC5512.1","10/02/18","2371","COAST SIGN LLC","",""," Survey Entire Site to make sure there is no 24 hour Signs on the building or ground, including windows, drive thru, pylon and monuments.  Take at least 50  photos and get sign off filled out and stamped as stated on e-mail.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","41.47","-41.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","41.47","-41.47"
"8485.1","03/19/18","5090","COLBY INTERESTS","WEST DES MOINES, IA","24506"," Fabricate and install tenant panels using the Hana Japanese Cuisine sign and logo, standard 3M vinyl colors (quantity - 2)","OTHER","","Acct Closed","","","","","","","","","1.000","0.000","1.000","42.46","0.00","42.46","","0.500","0.500","0.000","21.23","16.41","4.82","","","","","","","","","","","","","","","","3.000","1.250","1.750","127.38","47.14","80.24","","1.500","1.250","0.250","85.55","45.11","40.44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.000","3.000","3.000","276.62","108.66","167.96"
"8629.1","05/15/18","5090","COLBY INTERESTS","WINDSOR HEIGHTS, IA","25241"," Remove and dispose of Kosama, Signarama and Kosama from both sides - replace with new blank white faces (quantity - 6)","FFACE","","Acct Closed","","","","","","","","","1.002","0.000","1.002","42.54","0.00","42.54","","1.500","0.500","1.000","63.69","17.37","46.32","","","","","","","","","","","","","","","","","","","","","","","1.998","3.000","-1.002","104.69","124.44","-19.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.500","3.500","1.000","210.92","141.81","69.11"
"8684.1","07/16/18","5090","COLBY INTERESTS","URBANDALE, IA","25503"," Yellow Signicade - signboard to read in Red Lettering - ""Reserved Parking For Leeza´s Salon"" - Signicade Product size - 42"" H X 24.5"" W X 31"" D - Finished Graphic Size - 36""H X 24""W - weighs 20 lbs. Customer pickup at Eagle Sign Co.","OTHER","","Acct Closed","","","","","","","","","0.500","0.000","0.500","21.23","0.00","21.23","","1.250","0.000","1.250","53.08","0.00","53.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.750","0.000","1.750","74.31","0.00","74.31"
"8697.1","07/16/18","5090","COLBY INTERESTS","URBANDALE, IA","25509"," Remove existing 1st surface vinyl DF - Apply DF black vinyl background with logo and word GYM weeded out to make it light up at night - This is applied to a illuminated panformed face - VO 16 3","VINYL","","Acct Closed","","0.000","1.500","-1.500","0.00","58.65","-58.65","","1.000","0.000","1.000","42.46","0.00","42.46","","","","","","","","","","","","","","","","","","","","","","","2.000","1.500","0.500","84.92","56.48","28.44","","3.000","2.500","0.500","171.35","103.71","67.64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.000","5.500","0.500","298.73","218.84","79.89"
"8697.2","07/16/18","5090","COLBY INTERESTS","URBANDALE, IA","25518"," Staff time for the procurement of permitting - NOTE: Permit cost will be on final invoice.","VINYL","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"8725.1","07/09/18","5090","COLBY INTERESTS","WINDSOR HEIGHTS, IA","25651"," Apply White Vinyl Lettering onto Door Pad that reads - ""Whit´s End Massage"" - VO - 4""H X 7 1","VINYL","","Acct Closed","","","","","","","","","0.500","0.000","0.500","21.23","0.00","21.23","","","","","","","","","","","","","","","","","","","","","","","0.500","0.500","0.000","21.24","18.93","2.31","","0.500","3.500","-3.000","30.75","149.70","-118.95","","0.000","0.250","-0.250","0.00","10.73","-10.73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.500","4.250","-2.750","73.22","179.36","-106.14"
"8725.2","07/09/18","5090","COLBY INTERESTS","WINDSOR HEIGHTS, IA","25652"," Apply White Vinyl Lettering to the interior tenant sign that reads - ""Whitney Hilliard, LMT"" with the number ""6961B"" underneath - Remove vinyl reading Counseling for Growth & Change, LC 6959 from existing panel and move every panel up 1 notch. (quantity - 2)","VINYL","","Acct Closed","","","","","","","","","0.500","0.000","0.500","21.23","0.00","21.23","","","","","","","","","","","","","","","","","","","","","","","1.000","0.500","0.500","42.46","18.93","23.53","","2.000","1.000","1.000","118.69","42.45","76.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.500","1.500","2.000","182.38","61.38","121.00"
"8725.3","07/09/18","5090","COLBY INTERESTS","WINDSOR HEIGHTS, IA","25653"," Remove ""Counseling for Growth & Change, LC"" and Apply DF ""WHITS END MASSAGE"" in black vinyl - (Quantity - 2) VO - 10""H X 68""W","VINYL","","Acct Closed","","","","","","","","","1.000","0.000","1.000","42.46","0.00","42.46","","","","","","","","","","","","","","","","","","","","","","","1.500","0.750","0.750","63.69","28.24","35.45","","4.000","0.000","4.000","237.38","0.00","237.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.500","0.750","5.750","343.53","28.24","315.29"
"8725.4","07/09/18","5090","COLBY INTERESTS","WINDSOR HEIGHTS, IA","25682"," Staff time for the procurement of permitting - NOTE: Permit cost will be on Final Invoice.","VINYL","","Acct Closed","","0.000","1.500","-1.500","0.00","58.63","-58.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","58.63","-58.63"
"8790.1","08/13/18","5090","COLBY INTERESTS","WINDSOR HEIGHTS, IA","25942"," DF TENANT PANEL - Remove ""Helping Hands Therapeutic Massage 633-2302"" - Fabricate and Install ""Lincoln & Lexi"" White Vinyl - Also remove ""Healing Connections LLC"" and leave Blank","VINYL","","Acct Closed","","0.000","1.000","-1.000","0.00","39.08","-39.08","","1.000","0.000","1.000","42.46","0.00","42.46","","","","","","","","","","","","","","","","","","","","","","","1.500","0.500","1.000","63.69","16.89","46.80","","4.000","2.750","1.250","237.38","117.98","119.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.500","4.250","2.250","343.53","173.95","169.58"
"8790.2","08/13/18","5090","COLBY INTERESTS","WINDSOR HEIGHTS, IA","25921"," Fabricate and Install White Vinyl on the directories (1 on each end of the hall) ""Lincoln & Lexi"" under that I need ""6959""  This needs to be placed under Patti Campidilli 6957 and the other two slots moved down 1 each on the 1st Floor side of the signs","VINYL","","Acct Closed","","","","","","","","","0.500","0.000","0.500","21.23","0.00","21.23","","","","","","","","","","","","","","","","","","","","","","","1.000","0.500","0.500","42.46","16.89","25.57","","2.000","0.500","1.500","118.69","21.45","97.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.500","1.000","2.500","182.38","38.34","144.04"
"8790.3","08/13/18","5090","COLBY INTERESTS","WINDSOR HEIGHTS, IA","25920"," Fabricate and Install White Vinyl Lettering ""Lincoln & Lexi"" on the door insert VO 4""H X 6 5","VINYL","","Acct Closed","","","","","","","","","0.500","0.000","0.500","21.23","0.00","21.23","","","","","","","","","","","","","","","","","","","","","","","0.500","0.750","-0.250","21.24","24.13","-2.89","","0.500","0.500","0.000","30.75","21.45","9.30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.500","1.250","0.250","73.22","45.58","27.64"
"8790.4","08/13/18","5090","COLBY INTERESTS","WINDSOR HEIGHTS, IA","25947"," Staff time for the Procurement of Permitting - Note: Permit cost will be on final invoice","VINYL","","Acct Closed","","0.000","0.500","-0.500","0.00","19.55","-19.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","19.55","-19.55"
"8802.1","10/01/18","5090","COLBY INTERESTS","WINDSOR HEIGHTS, IA","26028"," Remove Logo and Channel Letters from Bridgewood Plaza site and deliver to Windsor Heights Address.  ( Bridgewood Plaza 7450 Bridgewood Blvd., West Des Moines, IA 50266. ","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.000","4.000","2.000","342.70","173.03","169.67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.000","4.000","2.000","342.70","173.03","169.67"
"8802.2","10/01/18","5090","COLBY INTERESTS","WINDSOR HEIGHTS, IA","26029"," Remove and Dispose of all Vinyl at Bridgewood Plaza site - Logo off door - vinyl on two big windows","VINYL","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","1.000","1.000","114.40","41.47","72.93","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","1.000","1.000","114.40","41.47","72.93"
"8807.1","09/10/18","5090","COLBY INTERESTS","DES MOINES, IA","25990"," DF Tenant Sign - Replace top section with polycarbonate face- add vinyl divider line - bottom section of top piece place the AGORA and Akili Design logos - Replace bottom section with polycarbonate face- add vinyl divider line - leave both blank","VINYL","","Acct Closed","","0.000","1.500","-1.500","0.00","58.63","-58.63","","1.000","0.500","0.500","42.46","19.30","23.16","","1.000","0.750","0.250","42.46","24.61","17.85","","","","","","","","","","","","","","","","6.000","5.250","0.750","254.76","158.15","96.61","","3.500","4.750","-1.250","247.76","210.95","36.81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.500","12.750","-1.250","587.44","471.64","115.80"
"8807.2","09/10/18","5090","COLBY INTERESTS","DES MOINES, IA","26016"," Staff time for the procurement of permitting - NOTE: Permit cost will be on Final Invoice","DIRECT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"8816.1","09/05/18","5090","COLBY INTERESTS","WEST DES MOINES, IA","26060"," Remove and Dispose Remote Lit Channel Letters - ""CHIROPRACTOR"". No patching","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.500","1.750","2.750","228.49","72.59","155.90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.500","1.750","2.750","228.49","72.59","155.90"
"8816.2","09/05/18","5090","COLBY INTERESTS","WEST DES MOINES, IA","26061"," Remove and Dispose - Raceway from other area - 6 1","OTHER","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.000","2.500","0.500","152.32","133.71","18.61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.000","2.500","0.500","152.32","133.71","18.61"
"8816.3","09/05/18","5090","COLBY INTERESTS","WEST DES MOINES, IA","26062"," Remove and Dispose ALL VINYL from windows - ""THINK WELL"" 12"" H X 48"" W - ""EAT WELL"" 12"" H X 53 1","VINYL","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.500","2.500","0.000","143.00","103.71","39.29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.500","2.500","0.000","143.00","103.71","39.29"
"8817.1","10/10/18","5090","COLBY INTERESTS","CLIVE, IA","26053"," Remove and Dispose LED Lit Channel Letters - ""Simply Chiropractic"" and Raceways - ""S"" in simply 20"" H - ""C"" in chiropractic 10"" H. No patching","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.500","2.000","3.500","285.69","92.95","192.74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.500","2.000","3.500","285.69","92.95","192.74"
"8817.2","10/10/18","5090","COLBY INTERESTS","CLIVE, IA","26054"," Remove and Dispose Window Vinyl ""Simply Chiropractic Jason ....."" 20"" H X 25"" W","VINYL","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.000","0.000","1.000","57.20","0.00","57.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.000","0.000","1.000","57.20","0.00","57.20"
"8817.3","10/10/18","5090","COLBY INTERESTS","CLIVE, IA","26055"," Remove and Dispose ""Simply Chiropractic"" black vinyl from the DF Tenant Panel. Shadowing may be left behind.","VINYL","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.000","0.000","1.000","57.20","0.00","57.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.000","0.000","1.000","57.20","0.00","57.20"
"8818.1","10/10/18","5090","COLBY INTERESTS","CLIVE, IA","26056"," Remove and Dispose - ""Occupational Medicine Plus"" Vinyl - 8 1","VINYL","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.000","2.000","-1.000","57.20","92.95","-35.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.000","2.000","-1.000","57.20","92.95","-35.75"
"8818.2","10/10/18","5090","COLBY INTERESTS","CLIVE, IA","26057"," Remove and Dispose DF Tenant Panel black Vinyl - ""Occupational Medicine Plus"" - 7"" H X 53 1","VINYL","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.000","0.000","1.000","57.20","0.00","57.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.000","0.000","1.000","57.20","0.00","57.20"
