"15 FEB 2026","18:21:03","","","GROSS MARGIN BY SALESPERSON", 
"","","","","PERIOD: 01/01/16 through 12/31/16", 
 
"Invoice No","Inv Date","Prod Code","Cust No","Customer Name","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3","Location No","Location Name","City","State", 
"7360","05/31/16","DRCT","3396","IOWA EVENTS CENTER","1185.46","706.16","479.30","40.43","","JOEP","","","","","","DEFAULT","IOWA EVENTS CENTER","DES MOINES","IA",
"7360","05/31/16","DRCT","3396","IOWA EVENTS CENTER","433.11","216.84","216.27","49.93","","JOEP","","","","","","DEFAULT","IOWA EVENTS CENTER","DES MOINES","IA",
"7360","05/31/16","DRCT","3396","IOWA EVENTS CENTER","163.74","88.39","75.35","46.02","","JOEP","","","","","","DEFAULT","IOWA EVENTS CENTER","DES MOINES","IA",
"7455","07/20/16","DRCT","4866","CENTRAL BANK","1379.70","764.63","615.07","44.58","","JOEP","","","","","","DEFAULT","CENTRAL BANK","WEST DES MOINES","IA",
"7473","07/25/16","DRCT","3396","IOWA EVENTS CENTER","2249.05","1614.29","634.76","28.22","","JOEP","","","","","","DEFAULT","IOWA EVENTS CENTER","DES MOINES","IA",
"7523","08/20/16","DRCT","110100","TACO JOHN'S OF IOWA","1671.81","596.00","1075.81","64.35","","JOEP","","","","","","24","TACO JOHN’S—TJ OF IOWA","OSKALOOSA","IA",
"7526","08/20/16","DRCT","4837","XPOLOGISTICS","1931.45","831.83","1099.62","56.93","","JOEP","","","","","","DEFAULT","XPOLOGISTICS","DES MOINES","IA",
"7530","07/22/16","DRCT","4882","SOCO  INC.","1087.18","592.38","494.80","45.51","","JOEP","","","","","","1","DAIRY QUEEN - SOCO, INC.","WAUKEE","IA",
"7691","12/30/16","DRCT","4959","COVERED BRIDGES INN","1025.37","409.36","616.01","60.08","","JOEP","","","","","","DEFAULT","COVERED BRIDGES INN","WINTERSET","IA",
"7691","12/30/16","DRCT","4959","COVERED BRIDGES INN","1878.18","1132.83","745.35","39.68","","JOEP","","","","","","DEFAULT","COVERED BRIDGES INN","WINTERSET","IA",
"7691","12/30/16","DRCT","4959","COVERED BRIDGES INN","10837.11","6374.49","4462.62","41.18","","JOEP","","","","","","DEFAULT","COVERED BRIDGES INN","WINTERSET","IA",
"7814","12/30/16","DRCT","4643","DANISCO US  INC.","1231.55","906.15","325.40","26.42","","JOEP","","","","","","1","DUPONT","NEVADA","IA",
"7814","12/30/16","DRCT","4643","DANISCO US  INC.","829.50","651.27","178.23","21.49","","JOEP","","","","","","1","DUPONT","NEVADA","IA",
"","","DRCT","","Product Totals","48658.22","23913.90","24744.32","50.85","94.84","JOEP",

"7140","03/29/16","ELMSTT","4762","TRUE VALUE HARDWARE","20371.87","13307.28","7064.59","34.68","","JOEP","","","","","","DEFAULT","TRUE VALUE HARDWARE","BLOOMFIELD","IA",
"7587","09/28/16","ELMSTT","4906","INDIANOLA REGULAR BAPTIST CHURCH","21003.55","15355.95","5647.60","26.89","","JOEP","","","","","","DEFAULT","INDIANOLA REGULAR BAPTIST CHURCH","INDIANOLA","IA",
"","","ELMSTT","","Product Totals","41375.42","28663.23","12712.19","30.72","0.00","JOEP",

"7109","01/13/16","GRAVEH","4617","A+ COMMUNICATIONS & SECURITY","893.00","466.83","426.17","47.72","","JOEP","","","","","","DEFAULT","A+ COMMUNICATIONS & SECURITY","DES MOINES","IA",
"7488","07/07/16","GRAVEH","4617","A+ COMMUNICATIONS & SECURITY","1786.00","826.21","959.79","53.74","","JOEP","","","","","","DEFAULT","A+ COMMUNICATIONS & SECURITY","DES MOINES","IA",
"7772","12/12/16","GRAVEH","4617","A+ COMMUNICATIONS & SECURITY","1786.00","589.44","1196.56","67.00","","JOEP","","","","","","DEFAULT","A+ COMMUNICATIONS & SECURITY","DES MOINES","IA",
"","","GRAVEH","","Product Totals","4465.00","1882.48","2582.52","57.84","0.00","JOEP",

"6632-2","01/10/16","INSTL","2798","ANCHOR SIGN CO","886.47","650.94","235.53","26.57","","JOEP","","","","","","25","PITTSBURGH PAINT GROUP","WEST DES MOINES","IA",
"6645","01/13/16","INSTL","2798","ANCHOR SIGN CO","0.00","22.21","-22.21","","","JOEP","","","","","","26","PITTSBURGH PAINTS GROUP","DES MOINES","IA",
"6645","01/13/16","INSTL","2798","ANCHOR SIGN CO","0.00","0.00","0.00","","","JOEP","","","","","","26","PITTSBURGH PAINTS GROUP","DES MOINES","IA",
"6916-2","07/07/16","INSTL","4501","US SIGNS","0.00","0.00","0.00","","","JOEP","","","","","","2","NATIONWIDE","LAKE VIEW","IA",
"6931","01/19/16","INSTL","4660","NATIONWIDE","124.89","138.00","-13.11","-10.50","","JOEP","","","","","","DEFAULT","NATIONWIDE","WEST DES M0INES","IA",
"6976","01/21/16","INSTL","4230","PATTISON SIGN GROUP","1083.50","326.89","756.61","69.83","","JOEP","","","","","","2","TOYOTA OF DES MOINES SCION","GRIMES","IA",
"7040","05/09/16","INSTL","2842","DESIGN TEAM SIGN COMPANY","723.66","794.22","-70.56","-9.75","140.00","JOEP","","","","","","13","DAIRY QUEEN","PELLA","IA",
"7040","05/09/16","INSTL","2842","DESIGN TEAM SIGN COMPANY","422.21","256.10","166.11","39.34","","JOEP","","","","","","13","DAIRY QUEEN","PELLA","IA",
"7040","05/09/16","INSTL","2842","DESIGN TEAM SIGN COMPANY","975.15","163.92","811.23","83.19","","JOEP","","","","","","13","DAIRY QUEEN","PELLA","IA",
"7040","05/09/16","INSTL","2842","DESIGN TEAM SIGN COMPANY","2545.96","1803.44","742.52","29.16","","JOEP","","","","","","13","DAIRY QUEEN","PELLA","IA",
"7040","05/09/16","INSTL","2842","DESIGN TEAM SIGN COMPANY","775.49","691.37","84.12","10.85","","JOEP","","","","","","13","DAIRY QUEEN","PELLA","IA",
"7040","05/09/16","INSTL","2842","DESIGN TEAM SIGN COMPANY","755.59","1589.71","-834.12","-110.39","","JOEP","","","","","","13","DAIRY QUEEN","PELLA","IA",
"7040","05/09/16","INSTL","2842","DESIGN TEAM SIGN COMPANY","1294.05","777.71","516.34","39.90","","JOEP","","","","","","13","DAIRY QUEEN","PELLA","IA",
"7040","05/09/16","INSTL","2842","DESIGN TEAM SIGN COMPANY","441.74","275.24","166.50","37.69","","JOEP","","","","","","13","DAIRY QUEEN","PELLA","IA",
"7040","05/09/16","INSTL","2842","DESIGN TEAM SIGN COMPANY","272.67","200.67","72.00","26.41","","JOEP","","","","","","13","DAIRY QUEEN","PELLA","IA",
"7040","05/09/16","INSTL","2842","DESIGN TEAM SIGN COMPANY","1477.23","1816.46","-339.23","-22.96","","JOEP","","","","","","13","DAIRY QUEEN","PELLA","IA",
"7040","05/09/16","INSTL","2842","DESIGN TEAM SIGN COMPANY","919.19","647.81","271.38","29.52","","JOEP","","","","","","13","DAIRY QUEEN","PELLA","IA",
"7044","01/27/16","INSTL","2885","BOB BROWN BUICK GMC","2102.78","1574.02","528.76","25.15","","JOEP","","","","","","DEFAULT","BOB BROWN","ANKENY","IA",
"7045","01/28/16","INSTL","3237","BOB BROWN CHEVROLET","4686.39","2192.63","2493.76","53.21","","JOEP","","","","","","DEFAULT","BOB BROWN CHEVROLET","URBANDALE","IA",
"7070-2","04/25/16","INSTL","112460","THE INSITE GROUP","1768.82","1102.39","666.43","37.68","","JOEP","","","","","","21","COUNTRY INN & SUITES","GRINNELL","IA",
"7070-2","04/25/16","INSTL","112460","THE INSITE GROUP","3240.88","1586.28","1654.60","51.05","","JOEP","","","","","","21","COUNTRY INN & SUITES","GRINNELL","IA",
"7074","08/31/16","INSTL","4230","PATTISON SIGN GROUP","1266.87","375.83","891.04","70.33","","JOEP","","","","","","3","TOYOTA OF FORT DODGE","FORT DODGE","IA",
"7074","08/31/16","INSTL","4230","PATTISON SIGN GROUP","1372.31","581.00","791.31","57.66","","JOEP","","","","","","3","TOYOTA OF FORT DODGE","FORT DODGE","IA",
"7088","01/28/16","INSTL","4742","JIM SPERR","926.02","538.58","387.44","41.84","","JOEP","","","","","","1","DAIRY QUEEN","PELLA","IA",
"7100","02/15/16","INSTL","2973","LAWRENCE SIGN CO.","854.71","394.43","460.28","53.85","331.00","JOEP","","","","","","6","ACE HARDWARE","ANKENY","IA",
"7100","02/15/16","INSTL","2973","LAWRENCE SIGN CO.","557.11","304.73","252.38","45.30","","JOEP","","","","","","6","ACE HARDWARE","ANKENY","IA",
"7155","02/22/16","INSTL","104900","STORY CONSTRUCTION","328.94","186.31","142.63","43.36","","JOEP","","","","","","5","AMES R & D LABORATORY","AMES","IA",
"7247","11/28/16","INSTL","4230","PATTISON SIGN GROUP","400.00","46.85","353.15","88.29","","JOEP","","","","","","2","TOYOTA OF DES MOINES SCION","GRIMES","IA",
"7247-2","11/28/16","INSTL","4230","PATTISON SIGN GROUP","1800.00","374.67","1425.33","79.19","","JOEP","","","","","","2","TOYOTA OF DES MOINES SCION","GRIMES","IA",
"7300","04/12/16","INSTL","4501","US SIGNS","709.80","237.14","472.66","66.59","","JOEP","","","","","","4","NATIONWIDE (AOL01526)","URBANDALE","IA",
"7300","04/12/16","INSTL","4501","US SIGNS","325.85","283.18","42.67","13.09","","JOEP","","","","","","4","NATIONWIDE (AOL01526)","URBANDALE","IA",
"7311","10/27/16","INSTL","110100","TACO JOHN'S OF IOWA","1349.19","692.53","656.66","48.67","","JOEP","","","","","","27","TACO JOHN´S--NEW LOCATION","DES MOINES","IA",
"7311-2","11/17/16","INSTL","110100","TACO JOHN'S OF IOWA","1921.71","1753.16","168.55","8.77","","JOEP","","","","","","27","TACO JOHN´S--NEW LOCATION","DES MOINES","IA",
"7321","05/23/16","INSTL","2842","DESIGN TEAM SIGN COMPANY","1054.23","745.01","309.22","29.33","","JOEP","","","","","","14","BLAZE PIZZA","DES MOINES","IA",
"7321","05/23/16","INSTL","2842","DESIGN TEAM SIGN COMPANY","1054.23","862.30","191.93","18.21","","JOEP","","","","","","14","BLAZE PIZZA","DES MOINES","IA",
"7321","05/23/16","INSTL","2842","DESIGN TEAM SIGN COMPANY","458.99","266.30","192.69","41.98","","JOEP","","","","","","14","BLAZE PIZZA","DES MOINES","IA",
"7398","09/30/16","INSTL","2371","COAST SIGN LLC","3185.17","771.31","2413.86","75.78","","JOEP","","","","","","27","HYATT PLACE","WEST DES MOINES","IA",
"7398-2","10/15/16","INSTL","2371","COAST SIGN LLC","3849.74","3328.18","521.56","13.55","","JOEP","","","","","","27","HYATT PLACE","WEST DES MOINES","IA",
"7398-2","10/15/16","INSTL","2371","COAST SIGN LLC","174.56","69.78","104.78","60.03","","JOEP","","","","","","27","HYATT PLACE","WEST DES MOINES","IA",
"7401","05/26/16","INSTL","4845","HASTCO  INC.","3393.14","2641.40","751.74","22.15","","JOEP","","","","","","1","JOHN DEERE AGRIVISION","WINTERSET","IA",
"7420","06/27/16","INSTL","4848","ACCENT GRAPHICS","737.13","261.69","475.44","64.50","","JOEP","","","","","","1","WARHAMMER","DES MOINES","IA",
"7421","06/02/16","INSTL","4845","HASTCO  INC.","621.25","342.32","278.93","44.90","","JOEP","","","","","","1","JOHN DEERE AGRIVISION","WINTERSET","IA",
"7476","07/31/16","INSTL","49300","GIT N GO CONVENIENCE STORES","93.66","3.80","89.86","95.94","","JOEP","","","","","","33","GIT N GO","URBANDALE","IA",
"7502","10/08/16","INSTL","110100","TACO JOHN'S OF IOWA","316.31","762.34","-446.03","-141.01","286.85","JOEP","","","","","","28","TACO JOHN´S","DES MOINES","IA",
"7502","10/08/16","INSTL","110100","TACO JOHN'S OF IOWA","1349.19","592.82","756.37","56.06","","JOEP","","","","","","28","TACO JOHN´S","DES MOINES","IA",
"7502","10/08/16","INSTL","110100","TACO JOHN'S OF IOWA","2540.61","1832.49","708.12","27.87","","JOEP","","","","","","28","TACO JOHN´S","DES MOINES","IA",
"7510","08/22/16","INSTL","4258","JONES SIGN CO","1439.00","601.97","837.03","58.17","","JOEP","","","","","","5","DOLLAR TREE - JONES SIGN","CRESTON","IA",
"7545","09/20/16","INSTL","4258","JONES SIGN CO","1220.91","663.09","557.82","45.69","","JOEP","","","","","","6","DOLLAR TREE","NORWALK","IA",
"7588","08/25/16","INSTL","2414","BENDSEN SIGNS & GRAPHICS  INC.","3187.85","2233.51","954.34","29.94","","JOEP","","","","","","1","AG GROWTH INTERNATIONAL / AGI","BOONE","IA",
"7612","09/08/16","INSTL","4916","PRO IMAGE SPORTS","592.13","401.23","190.90","32.24","","JOEP","","","","","","1","UNIVERSITY SPORTS","WEST DES MOINES","IA",
"7647","09/17/16","INSTL","3274","ID ASSOCIATES  INC.","1737.42","1145.70","591.72","34.06","","JOEP","","","","","","5","TRACTOR SUPPLY CO.","DE SOTO","IA",
"7658","10/13/16","INSTL","4936","NEW JERUSALEM WORSHIP CENTER","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","NEW JERUSALEM WORSHIP CENTER","DES MOINES","IA",
"7690","10/27/16","INSTL","4957","IOWA WOLVES","343.24","437.35","-94.11","-27.42","","JOEP","","","","","","DEFAULT","IOWA ENERGY","DES MOINES","IA",
"","","INSTL","","Product Totals","63657.94","40341.01","23316.93","36.63","757.85","JOEP",

"7261","03/28/16","INT","2609","MODERN OPTICAL","309.66","94.42","215.24","69.51","","JOEP","","","","","","DEFAULT","MODERN OPTICAL","DES MOINES","IA",
"7695","12/28/16","INT","4780","OUTCOMES  INC.","177.32","69.78","107.54","60.65","","JOEP","","","","","","1","ONEPLACECAPITAL","WEST DES MOINES","IA",
"7695","12/28/16","INT","4780","OUTCOMES  INC.","898.03","474.22","423.81","47.19","","JOEP","","","","","","1","ONEPLACECAPITAL","WEST DES MOINES","IA",
"","","INT","","Product Totals","1385.01","638.42","746.59","53.91","0.00","JOEP",

"6632-2","01/10/16","MISC","2798","ANCHOR SIGN CO","850.00","468.35","381.65","44.90","","JOEP","","","","","","25","PITTSBURGH PAINT GROUP","WEST DES MOINES","IA",
"6709","01/20/16","MISC","104900","STORY CONSTRUCTION","501.42","219.95","281.47","56.13","","JOEP","","","","","","5","AMES R & D LABORATORY","AMES","IA",
"6757","01/29/16","MISC","4565","PAT DEVENY","445.07","425.16","19.91","4.47","","JOEP","","","","","","1","SENECA PLAZA","DES MOINES","IA",
"6865","01/11/16","MISC","4637","KLM INTERNATIONAL","864.60","401.47","463.13","53.57","","JOEP","","","","","","1","THE FILLING STATION","DES MOINES","IA",
"6933","01/27/16","MISC","4501","US SIGNS","233.75","129.79","103.96","44.47","","JOEP","","","","","","3","NATIONWIDE (AOL01526)","URBANDALE","IA",
"6976-2","01/28/16","MISC","4230","PATTISON SIGN GROUP","582.50","0.00","582.50","100.00","","JOEP","","","","","","2","TOYOTA OF DES MOINES SCION","GRIMES","IA",
"6979","02/03/16","MISC","4510","CAMP DODGE","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","CAMP DODGE","JOHNSTON","IA",
"7040","05/09/16","MISC","2842","DESIGN TEAM SIGN COMPANY","178.63","80.62","98.01","54.87","","JOEP","","","","","","13","DAIRY QUEEN","PELLA","IA",
"7077","03/16/16","MISC","4738","AETNA","1483.50","0.00","1483.50","100.00","","JOEP","","","","","","DEFAULT","AETNA","URBANDALE","IA",
"7101","01/10/16","MISC","118600","VALLEY SQUARE","117.07","65.88","51.19","43.73","","JOEP","","","","","","DEFAULT","VALLEY SQUARE","Des Moines","IA",
"7103","02/19/16","MISC","4685","ASI AUDIOLOGY","130.15","58.01","72.14","55.43","","JOEP","","","","","","DEFAULT","ASI AUDIOLOGY","WEST DES MOINES","IA",
"7127","02/10/16","MISC","4754","WORLD OF WHEELS","373.04","194.68","178.36","47.81","","JOEP","","","","","","DEFAULT","WORLD OF WHEELS","ANKENY","IA",
"7217","03/07/16","MISC","1550","ACCOUNTING AND TAX TIME SERVIC","381.16","130.71","250.45","65.71","","JOEP","","","","","","DEFAULT","ACCOUNTING AND TAX TIME SERVIC","Des Moines","IA",
"7219","04/06/16","MISC","4167","SALFORD GROUP INC.","456.00","122.68","333.32","73.10","124.67","JOEP","","","","","","DEFAULT","Salford Group Inc. ","SALFORD ","ON",
"7220","04/06/16","MISC","4167","SALFORD GROUP INC.","1335.00","1133.74","201.26","15.08","317.29","JOEP","","","","","","6","SALFORD GROUP","BARRHEAD","AB",
"7221","04/06/16","MISC","4167","SALFORD GROUP INC.","194.26","58.22","136.04","70.03","41.69","JOEP","","","","","","5","SALFORD GROUP","ALBION","NY",
"7242","04/21/16","MISC","4697","EXECUTIVE LASER WASH  INC.","10917.53","6009.90","4907.63","44.95","","JOEP","","","","","","3","EXECUTIVE LASER WASH","WEST DES MOINES","IA",
"7270","03/29/16","MISC","4237","RESTAURANT STRATEGIES GROUP","251.84","67.00","184.84","73.40","","JOEP","","","","","","1","WENDY´S","ANKENY","IA",
"7292","05/25/16","MISC","2856","WELLMAN'S PUB & ROOFTOP","0.00","59.00","-59.00","","","JOEP","","","","","","DEFAULT","WELLMAN´S PUB","WEST DES MOINES","IA",
"7311","10/27/16","MISC","110100","TACO JOHN'S OF IOWA","419.15","303.44","115.71","27.61","283.85","JOEP","","","","","","27","TACO JOHN´S--NEW LOCATION","DES MOINES","IA",
"7311","10/27/16","MISC","110100","TACO JOHN'S OF IOWA","918.28","702.58","215.70","23.49","","JOEP","","","","","","27","TACO JOHN´S--NEW LOCATION","DES MOINES","IA",
"7311","10/27/16","MISC","110100","TACO JOHN'S OF IOWA","531.25","425.00","106.25","20.00","","JOEP","","","","","","27","TACO JOHN´S--NEW LOCATION","DES MOINES","IA",
"7311-2","11/17/16","MISC","110100","TACO JOHN'S OF IOWA","9263.31","5144.04","4119.27","44.47","","JOEP","","","","","","27","TACO JOHN´S--NEW LOCATION","DES MOINES","IA",
"7311-2","11/17/16","MISC","110100","TACO JOHN'S OF IOWA","15.86","35.99","-20.13","-126.92","","JOEP","","","","","","27","TACO JOHN´S--NEW LOCATION","DES MOINES","IA",
"7311-2","11/17/16","MISC","110100","TACO JOHN'S OF IOWA","1451.54","1197.14","254.40","17.53","","JOEP","","","","","","27","TACO JOHN´S--NEW LOCATION","DES MOINES","IA",
"7311-2","11/17/16","MISC","110100","TACO JOHN'S OF IOWA","94.39","8.94","85.45","90.53","","JOEP","","","","","","27","TACO JOHN´S--NEW LOCATION","DES MOINES","IA",
"7317","10/29/16","MISC","4689","HESSEN HAUS","413.39","22.85","390.54","94.47","","JOEP","","","","","","DEFAULT","HESSEN HAUS","DES MOINES","IA",
"7342","05/06/16","MISC","3396","IOWA EVENTS CENTER","312.04","204.76","107.28","34.38","435.00","JOEP","","","","","","DEFAULT","IOWA EVENTS CENTER","DES MOINES","IA",
"7469","06/24/16","MISC","3386","PROSPERITY JANITOR","371.50","210.45","161.05","43.35","","JOEP","","","","","","DEFAULT","PROSPERITY JANITOR","DES MOINES","IA",
"7502","10/08/16","MISC","110100","TACO JOHN'S OF IOWA","9284.34","4910.58","4373.76","47.11","","JOEP","","","","","","28","TACO JOHN´S","DES MOINES","IA",
"7502","10/08/16","MISC","110100","TACO JOHN'S OF IOWA","0.00","303.47","-303.47","","","JOEP","","","","","","28","TACO JOHN´S","DES MOINES","IA",
"7508","07/20/16","MISC","110100","TACO JOHN'S OF IOWA","890.41","480.29","410.12","46.06","","JOEP","","","","","","4","TACO JOHN´S","ALTOONA","IA",
"7517","07/25/16","MISC","4419","IOWA CUBS  PRINCIPAL PARK","464.77","329.21","135.56","29.17","","JOEP","","","","","","DEFAULT","IOWA CUBS, PRINCIPAL PARK","DES MOINES","IA",
"7536","10/26/16","MISC","4887","ANGLO GROUP","457.38","149.89","307.49","67.23","213.50","JOEP","","","","","","1","JERSEY MIKE´S","DES MOINES","IA",
"7564","08/09/16","MISC","4692","LEGACY BRIDGE","151.61","75.99","75.62","49.88","","JOEP","","","","","","DEFAULT","LEGACY BRIDGE","WEST DES MOINES","IA",
"7593","11/28/16","MISC","2761","BRAD'S COLLISION CENTER  INC","768.80","518.50","250.30","32.56","","JOEP","","","","","","1","BRAD´S COMPLETE AUTO REPAIR","DES MOINES","IA",
"7593","11/28/16","MISC","2761","BRAD'S COLLISION CENTER  INC","170.00","115.15","54.85","32.26","","JOEP","","","","","","1","BRAD´S COMPLETE AUTO REPAIR","DES MOINES","IA",
"7593","11/28/16","MISC","2761","BRAD'S COLLISION CENTER  INC","390.63","223.76","166.87","42.72","","JOEP","","","","","","1","BRAD´S COMPLETE AUTO REPAIR","DES MOINES","IA",
"7664","09/29/16","MISC","49300","GIT N GO CONVENIENCE STORES","489.90","138.74","351.16","71.68","","JOEP","","","","","","33","GIT N GO","URBANDALE","IA",
"7673","09/30/16","MISC","110100","TACO JOHN'S OF IOWA","115.50","66.00","49.50","42.86","80.00","JOEP","","","","","","7","TACO JOHN´S","BOONE","IA",
"7678","10/13/16","MISC","2206","WOODWARD RESOURCE CENTER","1306.95","873.18","433.77","33.19","","JOEP","","","","","","DEFAULT","WOODWARD RESOURCE CENTER","WOODWARD","IA",
"7695","12/28/16","MISC","4780","OUTCOMES  INC.","48.20","29.39","18.81","39.02","","JOEP","","","","","","1","ONEPLACECAPITAL","WEST DES MOINES","IA",
"7708","11/09/16","MISC","3396","IOWA EVENTS CENTER","1327.99","1282.56","45.43","3.42","515.00","JOEP","","","","","","2","IOWA EVENTS CENTER / VETERANS MEMORIAL COMMUNITY CHOICE CREDIT UNION CONVENTION CENTER - 3RD ST. BILLING","DES MOINES","IA",
"7743","11/08/16","MISC","49300","GIT N GO CONVENIENCE STORES","326.60","97.24","229.36","70.23","","JOEP","","","","","","DEFAULT","GIT N GO CONVENIENCE STORES,","Des Moines","IA",
"7765","11/12/16","MISC","49300","GIT N GO CONVENIENCE STORES","326.60","97.24","229.36","70.23","","JOEP","","","","","","DEFAULT","GIT N GO CONVENIENCE STORES,","Des Moines","IA",
"SC4194-2","01/20/16","MISC","2719","BROKEN ARROW","284.86","158.30","126.56","44.43","","JOEP","","","","","","DEFAULT","BROKEN ARROW","DES MOINES","IA",
"SC4511CR","10/20/16","MISC","3611","THE HEALTH CLINIC  P.C.","-301.67","-117.30","-184.37","61.12","","JOEP","","","","","","DEFAULT","THE HEALTH CLINIC, P.C.","ANKENY","IA",
"","","MISC","","Product Totals","49589.10","27612.54","21976.56","44.32","2011.00","JOEP",

"6709","01/20/16","MONMNT","104900","STORY CONSTRUCTION","16710.94","13884.11","2826.83","16.92","","JOEP","","","","","","5","AMES R & D LABORATORY","AMES","IA",
"6975","02/03/16","MONMNT","4689","HESSEN HAUS","1273.90","900.00","373.90","29.35","","JOEP","","","","","","DEFAULT","HESSEN HAUS","DES MOINES","IA",
"7032","01/27/16","MONMNT","4720","RELIABLE SELF STORAGE","0.00","749.28","-749.28","","205.00","JOEP","","","","","","DEFAULT","RELIABLE SELF STORAGE","CLIVE","IA",
"7032","01/27/16","MONMNT","4720","RELIABLE SELF STORAGE","4486.29","2688.01","1798.28","40.08","","JOEP","","","","","","DEFAULT","RELIABLE SELF STORAGE","CLIVE","IA",
"7032","01/27/16","MONMNT","4720","RELIABLE SELF STORAGE","1719.91","898.04","821.87","47.79","","JOEP","","","","","","DEFAULT","RELIABLE SELF STORAGE","CLIVE","IA",
"7032","01/27/16","MONMNT","4720","RELIABLE SELF STORAGE","5355.00","4268.10","1086.90","20.30","","JOEP","","","","","","DEFAULT","RELIABLE SELF STORAGE","CLIVE","IA",
"7235","04/21/16","MONMNT","4230","PATTISON SIGN GROUP","1800.00","483.00","1317.00","73.17","","JOEP","","","","","","2","TOYOTA OF DES MOINES SCION","GRIMES","IA",
"7235","04/21/16","MONMNT","4230","PATTISON SIGN GROUP","1800.00","298.88","1501.12","83.40","","JOEP","","","","","","2","TOYOTA OF DES MOINES SCION","GRIMES","IA",
"7285","05/31/16","MONMNT","28110","CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE","1185.79","3380.93","-2195.14","-185.12","146.00","JOEP","","","","","","8","GRAY´S LAKE","DES MOINES","IA",
"7285","05/31/16","MONMNT","28110","CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE","7291.83","5251.05","2040.78","27.99","","JOEP","","","","","","8","GRAY´S LAKE","DES MOINES","IA",
"7285","05/31/16","MONMNT","28110","CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE","2705.15","913.95","1791.20","66.21","","JOEP","","","","","","8","GRAY´S LAKE","DES MOINES","IA",
"7285","05/31/16","MONMNT","28110","CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE","2496.54","1063.94","1432.60","57.38","","JOEP","","","","","","8","GRAY´S LAKE","DES MOINES","IA",
"7285","05/31/16","MONMNT","28110","CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE","2565.73","387.14","2178.59","84.91","","JOEP","","","","","","8","GRAY´S LAKE","DES MOINES","IA",
"7285","05/31/16","MONMNT","28110","CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE","1096.10","646.60","449.50","41.01","","JOEP","","","","","","8","GRAY´S LAKE","DES MOINES","IA",
"7285","05/31/16","MONMNT","28110","CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE","1244.50","950.00","294.50","23.66","","JOEP","","","","","","8","GRAY´S LAKE","DES MOINES","IA",
"7311-2","11/17/16","MONMNT","110100","TACO JOHN'S OF IOWA","11735.00","6296.57","5438.43","46.34","","JOEP","","","","","","27","TACO JOHN´S--NEW LOCATION","DES MOINES","IA",
"7453","07/18/16","MONMNT","4837","XPOLOGISTICS","1737.43","1077.55","659.88","37.98","70.00","JOEP","","","","","","DEFAULT","XPOLOGISTICS","DES MOINES","IA",
"7591","10/31/16","MONMNT","3363","BALL TEAM LLC","9298.27","4927.68","4370.59","47.00","75.00","JOEP","","","","","","2","GRIMES RETAIL CENTER--BALL TEAM","GRIMES","IA",
"7611","12/05/16","MONMNT","4914","CHARTER BANK","8514.83","5591.65","2923.18","34.33","","JOEP","","","","","","DEFAULT","CHARTER BANK","ANKENY","IA",
"7719","11/23/16","MONMNT","49300","GIT N GO CONVENIENCE STORES","4951.50","2464.00","2487.50","50.24","","JOEP","","","","","","35","GIT N GO","URBANDALE","IA",
"SC4228","02/29/16","MONMNT","4723","WEST DES MOINES PUBLIC LIBRARY","2859.23","1434.51","1424.72","49.83","","JOEP","","","","","","DEFAULT","WEST DES MOINES PUBLIC LIBRARY","WEST DES MOINES","IA",
"","","MONMNT","","Product Totals","90827.94","58554.99","32272.95","35.53","496.00","JOEP",

"7065","01/29/16","NEON","4733","ROCKET FIZZ","1930.73","771.23","1159.50","60.06","","JOEP","","","","","","DEFAULT","ROCKET FIZZ","ANKENY","IA",
"7131","03/21/16","NEON","4758","COMMERCIAL MILLWORK AND INSTALLATION LLC","2757.52","1449.25","1308.27","47.44","","JOEP","","","","","","1","WYNNSONG 16 THEATER","JOHNSTON","IA",
"7131","03/21/16","NEON","4758","COMMERCIAL MILLWORK AND INSTALLATION LLC","2481.77","1944.79","536.98","21.64","","JOEP","","","","","","1","WYNNSONG 16 THEATER","JOHNSTON","IA",
"","","NEON","","Product Totals","7170.02","4165.27","3004.75","41.91","0.00","JOEP",

"6709","01/20/16","OUTS","104900","STORY CONSTRUCTION","1572.00","0.00","1572.00","100.00","","JOEP","","","","","","5","AMES R & D LABORATORY","AMES","IA",
"7071","04/29/16","OUTS","4579","MIKE RINK/ PITA PIT","381.25","305.00","76.25","20.00","","JOEP","","","","","","3","PITA PIT","DES MOINES","IA",
