"02-15-26","","","Eagle Sign Company","DIVISION 20","","DATE RANGE:  01/01/07 - 12/31/07","","","","","","","0099","","","","","","","0100","","","","","","","0200","","","","","","","0300","","","","","","","0400","","","","","","","0500","","","","","","","0600","","","","","","","0700","","","","","","","0800","","","","","","","5010","","","","","","","5190","","","","","","","5200","","","","","","","5300","","","","","","","5307","","","","","","","6000","","","","","","","6010","","","","","","","6020","","","","","","","6030","","","","","","","6040","","","","","","","6050","","","","","","","9820","","","","","ADJ" 
"","","","","","","","","","","","","","PERMITTING","","","","","","","ART DEPARTMENT","","","","","","","FABRICATION","","","","","","","ELECTRICAL","","","","","","","PAINT","","","","","","","VINYL & GRAPHICS","","","","","","","INSTALLATION","","","","","","","SERVICE","","","","","","","TRAVEL","","","","","","","VEHICLE MAINTENANCE","","","","","","","SALES","","","","","","","JANITORIAL","","","","","","","OFFICE","","","","","","","Management Labor","","","","","","","VACATION PAY","","","","","","","PERSONAL/SICK PAY","","","","","","","MISC BENEFIT PAY","","","","","","","EMPLOYEE BONUS","","","","","","","HOLIDAY PAY","","","","","","","INDIRECT SHOP LABOR","","","","","","","Service Labor - Overtime","","","","","Adjust/Transfer" 
"WO #","Due Date","Customer #","Customer Name","Job Location","Quote #","Description","Sign Type","Template Code","WO Status","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Act Dollars","","Tot Est Hrs","Tot Act Hrs","Tot Variance","Tot Est Dollars","Tot Act Dollars","Tot Variance" 
"62204.1","06/19/07","18600","CAT SCALE","",""," (1) Cat Scale Speaker Pole"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"62205.1","06/19/07","18600","CAT SCALE","",""," Cat Scale 8 x 16 Pole with intercom brackets.  10' lead in pole."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"SC1027.1","05/16/07","18600","CAT SCALE","",""," New overhead sign installed 5"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"SC1172.1","10/26/07","18600","CAT SCALE","",""," Repair to sign not lighting - possible warranty; get serial number or fab date."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"SC1202.1","11/30/07","18600","CAT SCALE","",""," LaCrosse Sign Co. - go to location, remove front top retainer from intercom sign, remove damaged face, remove two shim pieces attached to underside of top of cabinet, install new face supplied buy Eagle.  Ship damaged face back to Eagle."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"1067.1","05/24/07","2186","CAT SCALE","",""," Fabricate (1) 5Ç x 20Ç High Wind Cat Scale sign. Transferred to 1160.1"," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","34.750","-34.750","0.00","1108.19","-1108.19","","","","","","","","","0.000","1.250","-1.250","0.00","40.33","-40.33","","0.000","5.500","-5.500","0.00","207.74","-207.74","","","","","","","","","0.000","1.000","-1.000","0.00","36.45","-36.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2785.42","","0.000","42.500","-42.500","0.00","-1392.71","1392.71"
"1067.2","05/24/07","2186","CAT SCALE","",""," Fabricate (1) set High Wind Cat Scale poles. Transferred to 1160.1"," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","6.000","-6.000","0.00","299.70","-299.70","","","","","","","","","0.000","1.750","-1.750","0.00","74.88","-74.88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-749.16","","0.000","7.750","-7.750","0.00","-374.58","374.58"
"SC1011.1","05/12/07","2118","CAT SCALE#1163","",""," Center section of 5' x 20' not lighting."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"1292.1","08/31/07","2264","CENTERVILLE EQUIPMENT","CENTERVILLE, IA","2094"," Supply customer with (6) 1 1","OTHER","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"1196.1","08/08/07","21100","CHARLEY'S GRILLED SUBS","LAKE JACKSON, TX","1498"," 30"" logo and letters, standard plex face, on curved 8"" raceway, suspended from bulkhead; suspended by 1","CLNON","","Acct Closed","","","","","","","","","1.000","0.500","0.500","34.00","15.23","18.77","","38.000","41.750","-3.750","1292.00","1616.65","-324.65","","20.000","19.000","1.000","680.00","750.50","-70.50","","5.000","3.750","1.250","170.00","128.74","41.26","","2.500","8.000","-5.500","85.00","234.22","-149.22","","0.000","16.500","-16.500","0.00","931.98","-931.98","","","","","","","","","0.000","17.000","-17.000","0.00","849.14","-849.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.500","106.500","-40.000","2261.00","4526.46","-2265.46"
"1196.2","08/09/07","21100","CHARLEY'S GRILLED SUBS","LAKE JACKSON, TX","1627"," freight","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"1196.3","08/08/07","21100","CHARLEY'S GRILLED SUBS","LAKE JACKSON, TX","1639"," permit staff and permit fees, survey and installation     Issue PO to State Sign$200.00 survey, provide bulkhead mounting details; ceiling color$325.00 permit staff time to obtain permits@ cost permit$1,350.00 installation","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"1196.4","08/03/07","21100","CHARLEY'S GRILLED SUBS","",""," ADDITION TO ORDER: (1) ORDER HERE plaque; (1) PICK UP HERE plaque."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"1202.1","08/24/07","21100","CHARLEY'S GRILLED SUBS","LAS CRUCES, NM","1684"," 2x15 sign on 1Ç sq tube frame with expanded metal face over 5"" deep raceway, mounting suspended, transformers remount; - to be field verified","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","32.750","-32.750","0.00","1353.11","-1353.11","","0.000","10.500","-10.500","0.00","451.07","-451.07","","0.000","5.000","-5.000","0.00","161.30","-161.30","","0.000","4.500","-4.500","0.00","130.92","-130.92","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","52.750","-52.750","0.00","2096.40","-2096.40"
"1202.2","08/24/07","21100","CHARLEY'S GRILLED SUBS","LAS CRUCES, NM","1685"," 2x8Ç7"" sign on 1Ç sq tube frame with expanded metal face over 5"" deep raceway, mounting suspended, transformers remount; - to be field verified","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","37.750","-37.750","0.00","1547.30","-1547.30","","0.000","10.500","-10.500","0.00","460.01","-460.01","","0.000","3.500","-3.500","0.00","112.91","-112.91","","0.000","5.500","-5.500","0.00","159.94","-159.94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","57.250","-57.250","0.00","2280.16","-2280.16"
"1202.3","08/24/07","21100","CHARLEY'S GRILLED SUBS","LAS CRUCES, NM","1686"," Freight","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"1202.4","08/24/07","21100","CHARLEY'S GRILLED SUBS","LAS CRUCES, NM","1687"," Installation (night); survey; permit fees; permit; tax.   Issue PO to Superior Sign & Lighting$2,136.00 install  (includes removal of 2 existing signs)$150.00 survey  (verify sign size as drawn, mounting details)permit @ costs","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"1211.1","08/29/07","21100","CHARLEY'S GRILLED SUBS","PITTSBURGH, PA","1576"," Open face 24"" logo and letters, on 15Çcabinet 5"" deep; placed on existing sign frame 14Çwide (to be field verified), on pdf PittsburgStation SquareCHARLEYÇS - STATION SQUARE - FRONT ELEVATION.pdf","CLLIT","","Acct Closed","","","","","","","","","1.000","0.000","1.000","42.00","0.00","42.00","","44.000","41.250","2.750","1848.00","1432.14","415.86","","25.000","23.000","2.000","1050.00","878.07","171.93","","8.000","6.500","1.500","336.00","212.27","123.73","","3.000","6.000","-3.000","126.00","187.92","-61.92","","0.000","0.750","-0.750","0.00","42.37","-42.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.000","77.500","3.500","3402.00","2752.77","649.23"
"1211.2","08/24/07","21100","CHARLEY'S GRILLED SUBS","PITTSBURGH, PA","1697"," Freight","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"1211.3","08/24/07","21100","CHARLEY'S GRILLED SUBS","PITTSBURGH, PA","1698"," (1) set of ""Order Here"" and ""Pick Up Here"" signs","DIRECT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"1211.4","08/24/07","21100","CHARLEY'S GRILLED SUBS","PITTSBURGH, PA","1699"," sercure permit, permit cost, installation.   Atlas Neon, PO for$880.00 install; $150.00 permit staff; permit @ cost ($45.00)","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"1212.1","08/30/07","21100","CHARLEY'S GRILLED SUBS","PITTSBURGH, PA","1567"," (1) 22"" CharleyÇs open face logo, (1) set 14 1","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","24.500","-24.500","0.00","749.14","-749.14","","0.000","19.750","-19.750","0.00","753.54","-753.54","","0.000","3.500","-3.500","0.00","112.92","-112.92","","0.000","1.250","-1.250","0.00","36.63","-36.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","49.000","-49.000","0.00","1652.23","-1652.23"
"1212.2","08/27/07","21100","CHARLEY'S GRILLED SUBS","PITTSBURGH, PA","1690"," Freight","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"1212.3","08/27/07","21100","CHARLEY'S GRILLED SUBS","PITTSBURGH, PA","1691"," survey and installation. PO to Atlas Neon$70.00 survey$1,450.00 installation  ","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"1212.4","08/24/07","21100","CHARLEY'S GRILLED SUBS","PITTSBURGH, PA","1694"," ""Order Here"" and ""Pick Up Here"" plaques","OTHER","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"1341.1","10/30/07","21100","CHARLEY'S GRILLED SUBS","ATLANTA, GA","2168"," Charleys Logo & Letters (Custom), per Eagle Sign drawing #709120C1. Backs: .050 aluminum; Returns: .040 aluminum 5 deep to match 3630-126 dk emerald green. Face: 3","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","22.250","-22.250","0.00","527.75","-527.75","","0.000","11.000","-11.000","0.00","317.82","-317.82","","0.000","3.000","-3.000","0.00","64.98","-64.98","","0.000","4.500","-4.500","0.00","88.37","-88.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","40.750","-40.750","0.00","998.92","-998.92"
"1341.2","10/30/07","21100","CHARLEY'S GRILLED SUBS","ATLANTA, GA","2169"," New vinyl on existing Blade sign, per Eagle Sign drawing #700220C1","OTHER","","Acct Closed","","","","","","","","","0.000","0.500","-0.500","0.00","13.87","-13.87","","","","","","","","","0.000","1.000","-1.000","0.00","28.60","-28.60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","42.47","-42.47"
"1341.3","10/30/07","21100","CHARLEY'S GRILLED SUBS","ATLANTA, GA","2170"," Shipping","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"1341.4","10/30/07","21100","CHARLEY'S GRILLED SUBS","ATLANTA, GA","2171"," Installation of wall sign (includes removal of old sign + off hours installation) and new Blade sign vinyl.","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"1374.1","10/12/07","21100","CHARLEY'S GRILLED SUBS","Columbus, OH","2400"," (12) Adhesive-backed counter CharleyÇs logo prints","OTHER","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"1383.1","10/30/07","21100","CHARLEY'S GRILLED SUBS","DES PERES, MO","2143"," 18"" logo and letters, plex face, LED illumination on red curved raceway suspended from bulkhead","CLLIT","","Acct Closed","","","","","","","","","1.000","0.000","1.000","42.45","0.00","42.45","","30.000","28.250","1.750","1260.00","1197.78","62.22","","5.000","8.000","-3.000","210.00","296.70","-86.70","","7.000","4.000","3.000","294.00","129.04","164.96","","2.500","3.250","-0.750","106.13","95.01","11.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.500","43.500","2.000","1912.58","1718.53","194.05"
"1383.2","11/19/07","21100","CHARLEY'S GRILLED SUBS","DES PERES, MO","2354"," Shipping","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"1383.3","11/19/07","21100","CHARLEY'S GRILLED SUBS","DES PERES, MO","2373"," Installation","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"1383.4","11/13/07","21100","CHARLEY'S GRILLED SUBS","DES PERES, MO","2432"," Order Here and Pick Up signs ","OTHER","","Acct Closed","","","","","","","","","","","","","","","","0.500","0.000","0.500","21.00","0.00","21.00","","","","","","","","","","","","","","","","1.000","0.000","1.000","42.00","0.00","42.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.500","0.000","1.500","63.00","0.00","63.00"
"1396.1","11/30/07","21100","CHARLEY'S GRILLED SUBS","ARLINGTON, VA","2244"," Skeleton neon, double stroke, 22"" logo, with red CharleyÇs, yellow and green neon ovals, on 1","NEON","","Acct Closed","","","","","","","","","0.000","3.250","-3.250","0.00","98.91","-98.91","","5.500","1.500","4.000","231.00","68.01","162.99","","16.000","10.500","5.500","673.80","452.76","221.04","","2.000","2.500","-0.500","84.00","80.66","3.34","","3.000","4.750","-1.750","126.00","139.92","-13.92","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.500","22.500","4.000","1114.80","840.26","274.54"
"1396.2","11/12/07","21100","CHARLEY'S GRILLED SUBS","ARLINGTON, VA","2391"," Installation","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"1396.3","11/14/07","21100","CHARLEY'S GRILLED SUBS","ARLINGTON, VA","2392"," Shipping","NEON","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"1396.4","12/07/07","21100","CHARLEY'S GRILLED SUBS","ARLINGTON, VA","2777"," (1) set ""Order Here"" and ""Pick Up"" 3mm Sintra signs","DIRECT","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","24.99","-24.99","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","24.99","-24.99"
"1400.1","10/15/07","21100","CHARLEY'S GRILLED SUBS","",""," Permit(s)"," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","47.03","-47.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","47.03","-47.03"
"1440.1","11/30/07","21100","CHARLEY'S GRILLED SUBS","GROVE CITY, PA","2344"," Skeleton neon, double stroke, 24"" logo, with red Charley's, yellow and green neon ovals, on 1","NEON","","Acct Closed","","","","","","","","","1.000","5.750","-4.750","42.45","174.90","-132.45","","19.000","3.500","15.500","802.50","150.59","651.91","","34.000","28.250","5.750","1432.50","1214.61","217.89","","6.000","1.000","5.000","252.00","32.26","219.74","","3.000","3.250","-0.250","126.00","95.68","30.32","","0.000","12.500","-12.500","0.00","501.06","-501.06","","0.000","21.250","-21.250","0.00","764.99","-764.99","","0.000","4.000","-4.000","0.00","172.63","-172.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.000","79.500","-16.500","2655.45","3106.72","-451.27"
"1440.2","12/10/07","21100","CHARLEY'S GRILLED SUBS","GROVE CITY, PA","2452"," Order Here and Pick Up signs, 3mm yellow sintra, Kelly Green vinyl","OTHER","","Acct Closed","","","","","","","","","","","","","","","","0.500","0.000","0.500","21.00","0.00","21.00","","","","","","","","","","","","","","","","1.000","0.000","1.000","42.00","0.00","42.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.500","0.000","1.500","63.00","0.00","63.00"
"1440.3","12/10/07","21100","CHARLEY'S GRILLED SUBS","GROVE CITY, PA","2453"," Blade sign, 24"" x 48"" oval, HDU material, double faced, 1 1","OTHER","","Acct Closed","","","","","","","","","1.000","0.000","1.000","42.45","0.00","42.45","","10.000","0.000","10.000","514.50","0.00","514.50","","","","","","","","","20.000","0.000","20.000","1049.00","0.00","1049.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.000","0.000","31.000","1605.95","0.00","1605.95"
"1440.4","12/03/07","21100","CHARLEY'S GRILLED SUBS","GROVE CITY, PA","2536"," Installation","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
