"02-15-26","","","Eagle Sign Company","DIVISION 20","","DATE RANGE:  01/01/24 - 12/31/24","","","","","","","0099","","","","","","","0100","","","","","","","0200","","","","","","","0300","","","","","","","0400","","","","","","","0500","","","","","","","0600","","","","","","","0700","","","","","","","0800","","","","","","","5010","","","","","","","5190","","","","","","","5200","","","","","","","5300","","","","","","","5307","","","","","","","6000","","","","","","","6010","","","","","","","6020","","","","","","","6030","","","","","","","6040","","","","","","","6050","","","","","","","9820","","","","","ADJ" 
"","","","","","","","","","","","","","PERMITTING","","","","","","","ART DEPARTMENT","","","","","","","FABRICATION","","","","","","","ELECTRICAL","","","","","","","PAINT","","","","","","","VINYL & GRAPHICS","","","","","","","INSTALLATION","","","","","","","SERVICE","","","","","","","TRAVEL","","","","","","","VEHICLE MAINTENANCE","","","","","","","SALES","","","","","","","JANITORIAL","","","","","","","OFFICE","","","","","","","Management Labor","","","","","","","VACATION PAY","","","","","","","PERSONAL/SICK PAY","","","","","","","MISC BENEFIT PAY","","","","","","","EMPLOYEE BONUS","","","","","","","HOLIDAY PAY","","","","","","","INDIRECT SHOP LABOR","","","","","","","Service Labor - Overtime","","","","","Adjust/Transfer" 
"WO #","Due Date","Customer #","Customer Name","Job Location","Quote #","Description","Sign Type","Template Code","WO Status","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Act Dollars","","Tot Est Hrs","Tot Act Hrs","Tot Variance","Tot Est Dollars","Tot Act Dollars","Tot Variance" 
"11639.1","01/03/24","18600","CAT SCALE","",""," 1 set of 5x20 faces.   Ship to:  D & S Sign, 790 Chamberlin Dr. Beaumont, TX 77707.  (409) 201-4156 "," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","12.250","-12.250","0.00","503.02","-503.02","","","","","","","","","","","","","","","","0.000","4.000","-4.000","0.00","183.38","-183.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","16.250","-16.250","0.00","686.40","-686.40"
"11641.1","01/03/24","18600","CAT SCALE","",""," 5x20 Replacement faces.  Ship to: Vision Sign & Design LLC, 4187 White Willow Rd., Minooka, IL 60447"," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","5.250","-5.250","0.00","234.74","-234.74","","","","","","","","","","","","","","","","0.000","2.250","-2.250","0.00","103.13","-103.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","7.500","-7.500","0.00","337.87","-337.87"
"11649.1","01/04/24","18600","CAT SCALE","",""," 1 Standard Package.  Ship to:  J & A Signs: 1774 Green Oaks Rd. Fort Worth Tx 76116. "," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","68.52","-68.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","68.52","-68.52"
"11650.1","01/04/24","18600","CAT SCALE","",""," Fabricate and ship (1) 3’-1 ˝” x 2’-6” D"," ","","Acct Closed","","","","","","","","","0.000","1.000","-1.000","0.00","48.25","-48.25","","0.000","11.500","-11.500","0.00","498.69","-498.69","","0.000","1.000","-1.000","0.00","41.50","-41.50","","0.000","3.250","-3.250","0.00","156.82","-156.82","","0.000","1.500","-1.500","0.00","68.99","-68.99","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","18.250","-18.250","0.00","814.25","-814.25"
"11653.1","02/13/24","18600","CAT SCALE","",""," (4) led 115mph"," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","4.000","-4.000","0.00","183.34","-183.34","","","","","","","","","0.000","1.000","-1.000","0.00","48.25","-48.25","","","","","","","","","0.000","1.500","-1.500","0.00","83.66","-83.66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","6.500","-6.500","0.00","315.25","-315.25"
"11654.1","01/15/24","18600","CAT SCALE","JASPER, FL","36985"," (1) set of 5x20 faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","4.500","-4.500","0.00","193.51","-193.51","","","","","","","","","","","","","","","","0.000","4.250","-4.250","0.00","195.31","-195.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","8.750","-8.750","0.00","388.82","-388.82"
"11656.1","01/17/24","18600","CAT SCALE","KANKAKEE, IL","36988"," (1) Set of 5x20 faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","5.250","-5.250","0.00","224.61","-224.61","","","","","","","","","","","","","","","","0.000","2.500","-2.500","0.00","114.61","-114.61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","7.750","-7.750","0.00","339.22","-339.22"
"11658.1","01/19/24","18600","CAT SCALE","OSSEO, WI","37006"," (1) 5x20; (1) pole, non-intercom side","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","6.500","-6.500","0.00","257.19","-257.19","","","","","","","","","0.000","1.250","-1.250","0.00","60.32","-60.32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","7.750","-7.750","0.00","317.51","-317.51"
"11659.1","01/19/24","18600","CAT SCALE","SHAFTER, CA","37008"," (1) 5x20; (1) pole, intercom side","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","3.500","-3.500","0.00","147.16","-147.16","","","","","","","","","0.000","1.000","-1.000","0.00","48.26","-48.26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.500","-4.500","0.00","195.42","-195.42"
"11661.1","01/15/24","18600","CAT SCALE","BRUNSWICK, GA","37014"," (1) Intercom Sign","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","48.25","-48.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","48.25","-48.25"
"11662.1","01/24/24","18600","CAT SCALE","WESTON, FL","36991"," Fabricate and ship (2) 35""x60"" (cut size) Yellow plex faces, with Black vinyl CAT head logo graphic and Certified Scales; does not include shipping. Attn: CAT Scale- Ship to Atlas Sign Industries 1077 West Blue Heron BLVD, West Palm Beach FL 33404","POLLIT","","Acct Closed","","","","","","","","","1.000","0.000","1.000","46.32","0.00","46.32","","3.000","1.750","1.250","130.28","76.00","54.28","","","","","","","","","","","","","","","","4.000","2.000","2.000","173.70","91.67","82.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.000","3.750","4.250","350.30","167.67","182.63"
"11664.1","01/23/24","18600","CAT SCALE","RHOME, TX","37019"," (1) set of 5x20 faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","3.750","-3.750","0.00","162.38","-162.38","","","","","","","","","","","","","","","","0.000","4.000","-4.000","0.00","183.38","-183.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","7.750","-7.750","0.00","345.76","-345.76"
"11667.1","01/23/24","18600","CAT SCALE","OCALA, FL","37033"," (1) set of 5x20 faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","3.000","-3.000","0.00","131.25","-131.25","","","","","","","","","","","","","","","","0.000","4.250","-4.250","0.00","195.33","-195.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","7.250","-7.250","0.00","326.58","-326.58"
"11669.1","01/26/24","18600","CAT SCALE","",""," (1) set of custom poles; standard top plate; pole length is 20´ 8 3"," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","7.250","-7.250","0.00","295.54","-295.54","","","","","","","","","0.000","4.000","-4.000","0.00","193.00","-193.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","11.250","-11.250","0.00","488.54","-488.54"
"11669.2","01/26/24","18600","CAT SCALE","",""," (1) set offset brackets 5x20 on 17´4"" pole centers;(1) custom bracket for intercom sign"," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","13.750","-13.750","0.00","650.20","-650.20","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","70.07","-70.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","14.750","-14.750","0.00","720.27","-720.27"
"11670.1","01/30/24","18600","CAT SCALE","FT. PIERCE, FL","37051"," (1) set of 5x20 faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","3.250","-3.250","0.00","141.63","-141.63","","","","","","","","","","","","","","","","0.000","3.500","-3.500","0.00","160.46","-160.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","6.750","-6.750","0.00","302.09","-302.09"
"11677.1","01/26/24","18600","CAT SCALE","KENLY, NC","37061"," (1) intercom sign","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","48.25","-48.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","48.25","-48.25"
"11679.1","01/29/24","18600","CAT SCALE","LINCOLN, AL","37070"," (1) intercom sign","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","48.25","-48.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","48.25","-48.25"
"11685.1","02/08/24","18600","CAT SCALE","KENLY, NC","37076"," (1) 5x20; (1) pole, intercom side Alpha Signs - Jon Williamson515 Old Crow Rd Newton Grove NC, 28366","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","5.750","-5.750","0.00","240.54","-240.54","","","","","","","","","0.000","1.000","-1.000","0.00","48.26","-48.26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","6.750","-6.750","0.00","288.80","-288.80"
"11686.1","01/30/24","18600","CAT SCALE","HAMMOND, LA","37086"," (1) intercom sign","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","48.25","-48.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","48.25","-48.25"
"11692.1","02/07/24","18600","CAT SCALE","HARDEEVILLE, SC","37125"," (1) intercom sign","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","48.25","-48.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","48.25","-48.25"
"11694.1","02/14/24","18600","CAT SCALE","BALDWIN, FL","37126"," (1) set of 5x20 faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","4.500","-4.500","0.00","190.84","-190.84","","","","","","","","","","","","","","","","0.000","3.750","-3.750","0.00","171.91","-171.91","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","8.250","-8.250","0.00","362.75","-362.75"
"11695.1","02/16/24","18600","CAT SCALE","GREENWOOD, LA","37129"," (1) set of 5x20 faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","7.000","-7.000","0.00","292.65","-292.65","","","","","","","","","","","","","","","","0.000","3.750","-3.750","0.00","171.90","-171.90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","10.750","-10.750","0.00","464.55","-464.55"
"11698.1","02/17/24","18600","CAT SCALE","COTTONDALE, FL","37133"," (1) set of 5x20 faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","5.250","-5.250","0.00","213.53","-213.53","","","","","","","","","","","","","","","","0.000","4.750","-4.750","0.00","218.24","-218.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","10.000","-10.000","0.00","431.77","-431.77"
"11699.1","02/19/24","18600","CAT SCALE","YOUNGSTOWN, FL","37134"," (1) set of 5x20 faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","5.750","-5.750","0.00","234.02","-234.02","","","","","","","","","","","","","","","","0.000","4.500","-4.500","0.00","206.75","-206.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","10.250","-10.250","0.00","440.77","-440.77"
"11700.1","02/20/24","18600","CAT SCALE","HUMBLE, TX","37135"," (1) set of 5x20 faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","6.000","-6.000","0.00","245.86","-245.86","","","","","","","","","","","","","","","","0.000","4.250","-4.250","0.00","195.32","-195.32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","10.250","-10.250","0.00","441.18","-441.18"
"11704.1","02/13/24","18600","CAT SCALE","EL PASO, TX","37149"," (1) intercom sign","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","48.25","-48.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","48.25","-48.25"
"11707.1","02/23/24","18600","CAT SCALE","LAREDO, TX","37186"," (1) set of 5x20 faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","4.500","-4.500","0.00","206.53","-206.53","","","","","","","","","","","","","","","","0.000","4.250","-4.250","0.00","195.34","-195.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","8.750","-8.750","0.00","401.87","-401.87"
"11711.1","02/26/24","18600","CAT SCALE","LA PORTE, TX","37195"," (1) set of 5x20 faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","3.750","-3.750","0.00","162.38","-162.38","","","","","","","","","","","","","","","","0.000","4.500","-4.500","0.00","206.76","-206.76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","8.250","-8.250","0.00","369.14","-369.14"
"11713.1","03/19/24","18600","CAT SCALE","DENTON, TX","37194"," Fabricate flex faces;  (2) faces for 3´ 10.5"" x 18´ 1 3","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","6.250","6.250","0.000","271.41","258.15","13.26","","","","","","","","","","","","","","","","5.000","10.000","-5.000","217.13","458.90","-241.77","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.250","16.250","-5.000","488.54","717.05","-228.51"
"11715.1","02/28/24","18600","CAT SCALE","MINDEN, LA","37200"," (1) set of 5x20 faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","4.250","-4.250","0.00","183.12","-183.12","","","","","","","","","","","","","","","","0.000","4.000","-4.000","0.00","183.86","-183.86","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","8.250","-8.250","0.00","366.98","-366.98"
"11716.1","02/28/24","18600","CAT SCALE","FRIERSON, LA","37199"," (1) set of 5x20 faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","4.000","-4.000","0.00","172.76","-172.76","","","","","","","","","","","","","","","","0.000","4.000","-4.000","0.00","183.85","-183.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","8.000","-8.000","0.00","356.61","-356.61"
"11717.1","02/21/24","18600","CAT SCALE","MORRIS, IL","37205"," (1) intercom sign","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","48.25","-48.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","48.25","-48.25"
"11720.1","02/22/24","18600","CAT SCALE","MICHIGAN CITY, IN","37211"," (1) 5x20; (1) pole, intercom side","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","6.000","-6.000","0.00","250.44","-250.44","","","","","","","","","0.000","1.000","-1.000","0.00","48.26","-48.26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","7.000","-7.000","0.00","298.70","-298.70"
"11723.1","02/29/24","18600","CAT SCALE","MALVERN, AR","37223"," (1) set of 5x20 faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","4.500","-4.500","0.00","188.66","-188.66","","0.000","1.000","-1.000","0.00","40.53","-40.53","","","","","","","","","0.000","4.250","-4.250","0.00","195.29","-195.29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","9.750","-9.750","0.00","424.48","-424.48"
"11725.1","03/02/24","18600","CAT SCALE","BIRMINGHAM, AL","37235"," (1) set of 5x20 faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","5.500","-5.500","0.00","227.03","-227.03","","","","","","","","","","","","","","","","0.000","4.250","-4.250","0.00","195.31","-195.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","9.750","-9.750","0.00","422.34","-422.34"
"11728.1","03/08/24","18600","CAT SCALE","KENLY, NC","37245"," (1) 5x20 face; DO NOT ENTER side","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","3.000","-3.000","0.00","126.42","-126.42","","","","","","","","","","","","","","","","0.000","4.750","-4.750","0.00","217.96","-217.96","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","7.750","-7.750","0.00","344.38","-344.38"
"11729.1","03/01/24","18600","CAT SCALE","WALCOTT, IA","37257"," (50) LED Power supplies","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","48.25","-48.25","","0.000","1.000","-1.000","0.00","47.29","-47.29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","95.54","-95.54"
"11734.1","03/08/24","18600","CAT SCALE","IOWA PARK, TX","37260"," (1) set of 5x20 faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","3.250","-3.250","0.00","129.80","-129.80","","","","","","","","","","","","","","","","0.000","4.000","-4.000","0.00","183.86","-183.86","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","7.250","-7.250","0.00","313.66","-313.66"
"11735.1","03/08/24","18600","CAT SCALE","RICHMOND HILL, GA","37274"," (1) set of 5x20 faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","8.250","-8.250","0.00","332.71","-332.71","","","","","","","","","","","","","","","","0.000","4.250","-4.250","0.00","195.29","-195.29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","12.500","-12.500","0.00","528.00","-528.00"
"11736.1","02/29/24","18600","CAT SCALE","LAUREL, MT","37266"," (1) intercom sign","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","48.25","-48.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","48.25","-48.25"
"11737.1","03/08/24","18600","CAT SCALE","KANONA, NY","37276"," (1) set of 5x20 faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","5.000","-5.000","0.00","208.93","-208.93","","","","","","","","","","","","","","","","0.000","4.500","-4.500","0.00","206.76","-206.76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","9.500","-9.500","0.00","415.69","-415.69"
"11743.1","03/09/24","18600","CAT SCALE","WALCOTT, IA","37280"," (40) intercom front instruction faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","1.750","-1.750","0.00","76.49","-76.49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.750","-1.750","0.00","76.49","-76.49"
